"Participant","block","trial","stim","stimgroup","RT","Acuracy","stimposition","maskside","response","Correct_numeric","Acuracy_fixed_mean","filter_.","ZRT","Outlire","AlertEffect_first","OrientingEffect_first","ConflictEffect_first","GrandMeanEffect_first","ANT_Accuracy_first","Dominant_Eye_first","Right_Eye_Acuity_first","Left_Eye_Acuity_first","Age_first","Gender1male2female_first","Face_orientation","fo1","fo2","trial.r","pred","logRT"
23,2,25,"folder/matchedM002.png  ",2,1.265033607,1,1,1,1,1,0.963541667,"Selected",-0.870468494,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,24,2.07899163047814,0.235098688625011
23,2,26,"folder/matchedM008SR.png",5,3.16071837,1,2,2,2,1,0.963541667,"Selected",0.333678679,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,25,2.7631425675248,1.15079933404123
23,2,29,"folder/matchedM021SL.png",6,7.106307709,1,3,1,3,1,0.963541667,"Selected",2.839934116,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,28,2.7631425675248,1.96098279936324
23,2,30,"folder/matchedM049.png  ",2,1.523206858,1,2,1,2,1,0.963541667,"Selected",-0.706475727,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,29,2.07899163047814,0.420817887408274
23,2,31,"folder/matchedM019SL.png",6,7.129510376,1,3,1,3,1,0.963541667,"Selected",2.854672551,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,30,2.7631425675248,1.9642425611005
23,2,32,"folder/matchedM003.png  ",2,2.658765084,1,4,1,4,1,0.963541667,"Selected",0.014835777,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,31,2.07899163047814,0.977861760858953
23,2,34,"folder/matchedM049SL.png",6,3.529385384,1,4,1,4,1,0.963541667,"Selected",0.567857563,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,33,2.7631425675248,1.26112374360462
23,2,35,"folder/matchedM004SL.png",5,1.667600263,1,2,2,2,1,0.963541667,"Selected",-0.61475641,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,34,2.7631425675248,0.511385624736174
23,2,36,"folder/matchedM006.png  ",1,4.737112355,1,1,2,1,1,0.963541667,"Selected",1.335010966,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,35,2.07899163047814,1.5554277422586
23,2,37,"folder/matchedM024.png  ",2,4.162754249,1,4,1,4,1,0.963541667,"Selected",0.970176209,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,36,2.07899163047814,1.42617693428204
23,2,39,"folder/matchedM005.png  ",1,1.448780332,1,2,2,2,1,0.963541667,"Selected",-0.753751779,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,38,2.07899163047814,0.370722052122198
23,2,40,"folder/matchedM019SL.png",5,2.482178688,1,4,2,4,1,0.963541667,"Selected",-0.097332667,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,39,2.7631425675248,0.90913667774459
23,2,41,"folder/matchedM006SL.png",5,2.95962287,1,4,2,4,1,0.963541667,"Selected",0.205941946,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,40,2.7631425675248,1.085061851435
23,2,42,"folder/matchedM017SR.png",6,3.807561236,1,4,1,4,1,0.963541667,"Selected",0.744556068,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,41,2.7631425675248,1.33698888865194
23,2,43,"folder/matchedM021.png  ",2,4.258028005,1,2,1,2,1,0.963541667,"Selected",1.030694512,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,42,2.07899163047814,1.44880614348113
23,2,45,"folder/matchedM020SR.png",5,2.835857214,1,1,2,1,1,0.963541667,"Selected",0.127325465,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,44,2.7631425675248,1.04234425972962
23,2,46,"folder/matchedM003.png  ",1,2.908168248,1,4,2,4,1,0.963541667,"Selected",0.173257747,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,45,2.07899163047814,1.06752341494398
23,2,48,"folder/matchedM067SR.png",6,1.817673112,1,4,1,4,1,0.963541667,"Selected",-0.519429486,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,47,2.7631425675248,0.597557173207544
23,2,49,"folder/matchedM072.png  ",1,1.38638953,1,3,2,3,1,0.963541667,"Selected",-0.793382686,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,48,2.07899163047814,0.326702907457679
23,2,50,"folder/matchedM002SL.png",6,1.110881776,1,1,1,1,1,0.963541667,"Selected",-0.968386404,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,49,2.7631425675248,0.105154092754085
23,2,51,"folder/matchedM072SL.png",5,1.701852846,1,2,2,2,1,0.963541667,"Selected",-0.592999021,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,50,2.7631425675248,0.531717566953888
23,2,52,"folder/matchedM017.png  ",1,2.619224807,1,1,2,1,1,0.963541667,"Selected",-0.010280378,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,51,2.07899163047814,0.962878398802466
23,2,54,"folder/matchedM005SR.png",6,1.386392769,1,2,1,2,1,0.963541667,"Selected",-0.793380628,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,53,2.7631425675248,0.326705243739183
23,2,56,"folder/matchedM005SR.png",5,1.9781888,1,4,2,4,1,0.963541667,"Selected",-0.417469226,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,55,2.7631425675248,0.682181678594908
23,2,57,"folder/matchedM067SR.png",5,1.101412215,1,2,2,2,1,0.963541667,"Selected",-0.974401511,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,56,2.7631425675248,0.0965931882151071
23,2,63,"folder/matchedM072.png  ",2,2.201620184,1,3,1,3,1,0.963541667,"Selected",-0.275544644,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,62,2.07899163047814,0.78919353659277
23,2,64,"folder/matchedM024.png  ",1,1.357215955,1,3,2,3,1,0.963541667,"Selected",-0.811913867,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,63,2.07899163047814,0.305435509679646
23,2,65,"folder/matchedM049SL.png",5,1.065710508,1,3,2,3,1,0.963541667,"Selected",-0.99707939,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,64,2.7631425675248,0.0636417203819555
23,2,66,"folder/matchedM016.png  ",1,2.853910771,1,4,2,4,1,0.963541667,"Selected",0.138793163,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,65,2.07899163047814,1.0486902540249
23,2,70,"folder/matchedM001SR.png",6,1.608368997,1,1,1,1,1,0.963541667,"Selected",-0.652380367,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,69,2.7631425675248,0.475220620177511
23,2,72,"folder/matchedM020SR.png",6,1.759974463,1,4,1,4,1,0.963541667,"Selected",-0.556079918,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,71,2.7631425675248,0.565299299285703
23,2,74,"folder/matchedM020.png  ",2,1.346905715,1,2,1,2,1,0.963541667,"Selected",-0.818462977,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,73,2.07899163047814,0.297809898690325
23,2,75,"folder/matchedM024SR.png",6,4.362563609,1,3,1,3,1,0.963541667,"Selected",1.09709598,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,74,2.7631425675248,1.47305986828184
23,2,76,"folder/matchedM001SR.png",5,0.838563022,1,2,2,2,1,0.963541667,"Selected",-1.141364457,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,75,2.7631425675248,-0.176065540137789
23,2,77,"folder/matchedM001.png  ",1,3.022256683,1,4,2,4,1,0.963541667,"Selected",0.245727215,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,76,2.07899163047814,1.10600379836396
23,2,79,"folder/matchedM004.png  ",2,1.15140184,1,4,1,4,1,0.963541667,"Selected",-0.942647885,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,78,2.07899163047814,0.140980191312837
23,2,80,"folder/matchedM008SR.png",6,2.243493781,1,3,1,3,1,0.963541667,"Selected",-0.248946353,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,79,2.7631425675248,0.808034374422036
23,2,81,"folder/matchedM008.png  ",2,0.914783308,1,1,1,1,1,0.963541667,"Selected",-1.092949001,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,80,2.07899163047814,-0.0890680636112636
23,2,82,"folder/matchedM072SL.png",6,2.776027824,1,2,1,2,1,0.963541667,"Selected",0.089321578,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,81,2.7631425675248,1.02102106564908
23,2,83,"folder/matchedM004SL.png",6,0.89872302,1,1,1,1,1,0.963541667,"Selected",-1.103150565,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,82,2.7631425675248,-0.106780389868962
23,2,84,"folder/matchedM016SL.png",5,1.608900647,1,4,2,4,1,0.963541667,"Selected",-0.652042661,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,83,2.7631425675248,0.475551117812878
23,2,86,"folder/matchedM001.png  ",2,2.079931951,1,2,1,2,1,0.963541667,"Selected",-0.352841536,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,85,2.07899163047814,0.732335177312666
23,2,87,"folder/matchedM049.png  ",1,1.132595918,1,3,2,3,1,0.963541667,"Selected",-0.954593488,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,1,1,0,86,2.07899163047814,0.124512270594304
23,2,90,"folder/matchedM003SR.png",6,6.862487897,1,2,1,2,1,0.963541667,"Selected",2.685058716,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,89,2.7631425675248,1.92607004319111
23,2,91,"folder/matchedM021SL.png",5,0.958310173,1,2,2,2,1,0.963541667,"Selected",-1.065300548,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,90,2.7631425675248,-0.0425837820151778
23,2,92,"folder/matchedM003SR.png",5,0.769075622,1,2,2,2,1,0.963541667,"Selected",-1.185503155,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,91,2.7631425675248,-0.262565976209937
23,2,95,"folder/matchedM006SL.png",6,2.580909736,1,2,1,2,1,0.963541667,"Selected",-0.034618277,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,94,2.7631425675248,0.948141947633643
23,2,96,"folder/matchedM002SL.png",5,1.347995768,1,2,2,2,1,0.963541667,"Selected",-0.81777057,0,62,50,123,495,92,"R  ",1.73,1.59,24,1,3,0,0,95,2.7631425675248,0.298618873019312
24,1,1,"folder/matchedM024SR.png",6,7.030621418,1,1,1,1,1,0.90625,"Selected",1.893342432,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,0,3.04783317458136,1.95027509707954
24,1,2,"folder/matchedM020.png  ",1,2.338697961,1,3,2,3,1,0.90625,"Selected",-0.176288141,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,1,2.10267572551383,0.849594347583623
24,1,3,"folder/matchedM021SL.png",5,1.063332045,1,1,2,1,1,0.90625,"Selected",-0.738858336,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,2,3.04783317458136,0.0614074165291633
24,1,4,"folder/matchedM003.png  ",2,1.387613592,1,2,1,2,1,0.90625,"Selected",-0.595816146,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,3,2.10267572551383,0.32758543139555
24,1,5,"folder/matchedM067.png  ",1,2.028805241,1,1,2,1,1,0.90625,"Selected",-0.312983348,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,4,2.10267572551383,0.707447068557906
24,1,7,"folder/matchedM072.png  ",2,1.436576005,1,3,1,3,1,0.90625,"Selected",-0.574218584,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,6,2.10267572551383,0.362262507887861
24,1,8,"folder/matchedM024.png  ",1,1.517862221,1,4,2,4,1,0.90625,"Selected",-0.538362834,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,7,2.10267572551383,0.417302911349571
24,1,9,"folder/matchedM049.png  ",1,1.851530345,1,3,2,3,1,0.90625,"Selected",-0.391180179,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,8,2.10267572551383,0.616012510651214
24,1,10,"folder/matchedM004SL.png",5,1.463866352,1,2,2,2,1,0.90625,"Selected",-0.562180678,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,9,3.04783317458136,0.381081121754483
24,1,11,"folder/matchedM067.png  ",2,2.070326771,1,1,1,1,1,0.90625,"Selected",-0.294667997,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,10,2.10267572551383,0.727706455205111
24,1,13,"folder/matchedM005SR.png",6,2.655959057,1,2,1,2,1,0.90625,"Selected",-0.036342707,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,12,3.04783317458136,0.976805816209226
24,1,19,"folder/matchedM019.png  ",1,0.778339017,1,1,2,1,1,0.90625,"Selected",-0.864570166,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,18,2.10267572551383,-0.250593095218451
24,1,20,"folder/matchedM016SL.png",5,5.222322821,1,3,2,3,1,0.90625,"Selected",1.095693004,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,19,3.04783317458136,1.65294228778404
24,1,21,"folder/matchedM006SL.png",6,0.904490595,1,3,1,3,1,0.90625,"Selected",-0.808924083,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,20,3.04783317458136,-0.100383372210797
24,1,22,"folder/matchedM002SL.png",5,4.670367409,1,2,2,2,1,0.90625,"Selected",0.85222275,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,21,3.04783317458136,1.54123774289021
24,1,25,"folder/matchedM001.png  ",1,0.856986171,1,4,2,4,1,0.90625,"Selected",-0.829878519,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,24,2.10267572551383,-0.154333497037306
24,1,27,"folder/matchedM049SL.png",6,0.908462473,1,3,1,3,1,0.90625,"Selected",-0.807172068,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,26,3.04783317458136,-0.0960016985483071
24,1,30,"folder/matchedM004SL.png",6,2.117304548,1,1,1,1,1,0.90625,"Selected",-0.273945867,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,29,3.04783317458136,0.75014384009615
24,1,32,"folder/matchedM003.png  ",1,2.16106686,1,4,2,4,1,0.90625,"Selected",-0.254642096,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,31,2.10267572551383,0.770602016426053
24,1,34,"folder/matchedM005.png  ",1,1.502731545,1,3,2,3,1,0.90625,"Selected",-0.54503705,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,33,2.10267572551383,0.407284482043225
24,1,35,"folder/matchedM001SR.png",5,1.153177984,1,4,2,4,1,0.90625,"Selected",-0.699226849,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,34,3.04783317458136,0.142521595375451
24,1,36,"folder/matchedM072SL.png",6,8.411343625,1,1,1,1,1,0.90625,"Selected",2.502385806,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,35,3.04783317458136,2.12958122638429
24,1,37,"folder/matchedM001SR.png",6,3.844063256,1,2,1,2,1,0.90625,"Selected",0.487735913,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,36,3.04783317458136,1.34652994674789
24,1,38,"folder/matchedM019SL.png",6,5.901484421,1,1,1,1,1,0.90625,"Selected",1.395274535,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,37,3.04783317458136,1.77520391604617
24,1,39,"folder/matchedM021.png  ",1,1.104742305,1,1,2,1,1,0.90625,"Selected",-0.720592066,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,38,2.10267572551383,0.0996120996276719
24,1,40,"folder/matchedM021SL.png",6,1.560180418,1,2,1,2,1,0.90625,"Selected",-0.519696068,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,39,3.04783317458136,0.444801467138306
24,1,41,"folder/matchedM005.png  ",2,1.649313318,1,4,1,4,1,0.90625,"Selected",-0.480379107,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,40,2.10267572551383,0.500359030380251
24,1,42,"folder/matchedM049SL.png",5,2.391805049,1,2,2,2,1,0.90625,"Selected",-0.152862343,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,41,3.04783317458136,0.872048331512797
24,1,43,"folder/matchedM020SR.png",5,1.710374866,1,4,2,4,1,0.90625,"Selected",-0.453444557,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,42,3.04783317458136,0.536712566372442
24,1,44,"folder/matchedM017.png  ",2,1.249849904,1,2,1,2,1,0.90625,"Selected",-0.656584389,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,43,2.10267572551383,0.223023467304414
24,1,45,"folder/matchedM003SR.png",5,8.185091596,1,3,2,3,1,0.90625,"Selected",2.40258492,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,44,3.04783317458136,2.1023144014752
24,1,47,"folder/matchedM072SL.png",5,1.851304409,1,4,2,4,1,0.90625,"Selected",-0.391279841,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,46,3.04783317458136,0.615890476579866
24,1,49,"folder/matchedM005SR.png",5,8.826969497,1,3,2,3,1,0.90625,"Selected",2.685720428,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,48,3.04783317458136,2.17781175038468
24,1,51,"folder/matchedM001.png  ",2,0.975591264,1,3,1,3,1,0.90625,"Selected",-0.777561227,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,50,2.10267572551383,-0.0247115671700085
24,1,52,"folder/matchedM016.png  ",2,8.593368636,1,1,1,1,1,0.90625,"Selected",2.582677936,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,51,2.10267572551383,2.15099081698034
24,1,53,"folder/matchedM006.png  ",1,7.663438704,1,1,2,1,1,0.90625,"Selected",2.172481258,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,52,2.10267572551383,2.0364607999907
24,1,58,"folder/matchedM002SL.png",6,9.193005579,1,1,1,1,1,0.90625,"Selected",2.847180749,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,57,3.04783317458136,2.21844293175623
24,1,64,"folder/matchedM020.png  ",2,1.834007904,1,2,1,2,1,0.90625,"Selected",-0.398909414,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,63,2.10267572551383,0.606503683530548
24,1,65,"folder/matchedM016.png  ",1,1.873897837,1,1,2,1,1,0.90625,"Selected",-0.381313768,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,64,2.10267572551383,0.628020666321641
24,1,66,"folder/matchedM017SR.png",6,6.808764806,1,4,1,4,1,0.90625,"Selected",1.795480387,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,65,3.04783317458136,1.91821072426818
24,1,67,"folder/matchedM020SR.png",6,4.118998164,1,4,1,4,1,0.90625,"Selected",0.609011057,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,66,3.04783317458136,1.41560996971459
24,1,68,"folder/matchedM008.png  ",1,2.015652203,1,3,2,3,1,0.90625,"Selected",-0.318785218,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,67,2.10267572551383,0.700942816972945
24,1,69,"folder/matchedM004.png  ",1,1.503236315,1,2,2,2,1,0.90625,"Selected",-0.544814393,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,68,2.10267572551383,0.407620327287256
24,1,73,"folder/matchedM002.png  ",1,1.218014793,1,1,2,1,1,0.90625,"Selected",-0.670627013,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,72,2.10267572551383,0.197222314534149
24,1,75,"folder/matchedM006SL.png",5,0.939706106,1,1,2,1,1,0.90625,"Selected",-0.793390347,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,74,3.04783317458136,-0.0621881057957757
24,1,77,"folder/matchedM017SR.png",5,1.424115853,1,3,2,3,1,0.90625,"Selected",-0.579714819,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,76,3.04783317458136,0.353551167124267
24,1,79,"folder/matchedM008.png  ",2,8.374532486,1,3,1,3,1,0.90625,"Selected",2.486148231,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,78,2.10267572551383,2.12519525358583
24,1,81,"folder/matchedM002.png  ",2,4.545022806,1,3,1,3,1,0.90625,"Selected",0.796932627,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,80,2.10267572551383,1.51403274543864
24,1,84,"folder/matchedM067SR.png",5,1.328999206,1,1,2,1,1,0.90625,"Selected",-0.621671241,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,83,3.04783317458136,0.284426182289244
24,1,85,"folder/matchedM024SR.png",5,1.34808286,1,3,2,3,1,0.90625,"Selected",-0.613253347,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,84,3.04783317458136,0.298683479443713
24,1,88,"folder/matchedM024.png  ",2,1.814369478,1,2,1,2,1,0.90625,"Selected",-0.407572021,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,87,2.10267572551383,0.595738012319856
24,1,91,"folder/matchedM008SR.png",6,4.669697551,1,4,1,4,1,0.90625,"Selected",0.851927272,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,90,3.04783317458136,1.54109430534368
24,1,93,"folder/matchedM072.png  ",1,1.253376209,1,1,2,1,1,0.90625,"Selected",-0.655028918,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,92,2.10267572551383,0.225840877457079
24,1,94,"folder/matchedM019.png  ",2,2.091615214,1,2,1,2,1,0.90625,"Selected",-0.28527756,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,93,2.10267572551383,0.737936597162718
24,2,2,"folder/matchedM019SL.png",6,1.387129141,1,2,1,2,1,0.90625,"Selected",-0.59602984,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,1,3.04783317458136,0.32723624514548
24,2,3,"folder/matchedM006SL.png",5,1.68266215,1,1,2,1,1,0.90625,"Selected",-0.465668773,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,2,3.04783317458136,0.520377152335821
24,2,5,"folder/matchedM004SL.png",6,1.441302652,1,1,1,1,1,0.90625,"Selected",-0.572133637,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,4,3.04783317458136,0.365547324110778
24,2,7,"folder/matchedM021SL.png",6,1.470464377,1,2,1,2,1,0.90625,"Selected",-0.559270257,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,6,3.04783317458136,0.385578253624975
24,2,8,"folder/matchedM006.png  ",2,1.279145894,1,1,1,1,1,0.90625,"Selected",-0.643661783,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,7,2.10267572551383,0.246192584895107
24,2,10,"folder/matchedM008.png  ",2,1.626630909,1,1,1,1,1,0.90625,"Selected",-0.490384429,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,9,2.10267572551383,0.486510948783203
24,2,11,"folder/matchedM017SR.png",6,2.905841011,1,2,1,2,1,0.90625,"Selected",0.073881454,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,10,3.04783317458136,1.06672285305265
24,2,14,"folder/matchedM049.png  ",1,1.131347429,1,4,2,4,1,0.90625,"Selected",-0.708856415,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,13,2.10267572551383,0.12340933740632
24,2,15,"folder/matchedM003.png  ",1,1.590973842,1,4,2,4,1,0.90625,"Selected",-0.506112937,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,14,2.10267572551383,0.464346307988562
24,2,19,"folder/matchedM001SR.png",5,1.753458211,1,4,2,4,1,0.90625,"Selected",-0.434440281,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,18,3.04783317458136,0.561589958549073
24,2,21,"folder/matchedM002SL.png",6,5.648044114,1,3,1,3,1,0.90625,"Selected",1.283480766,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,20,3.04783317458136,1.73130931071285
24,2,22,"folder/matchedM067.png  ",2,8.543752222,1,2,1,2,1,0.90625,"Selected",2.560791891,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,21,2.10267572551383,2.14520028156324
24,2,23,"folder/matchedM003.png  ",2,6.598095335,1,3,1,3,1,0.90625,"Selected",1.702553044,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,22,2.10267572551383,1.88678102177748
24,2,24,"folder/matchedM003SR.png",6,1.679983695,1,2,1,2,1,0.90625,"Selected",-0.466850252,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,23,3.04783317458136,0.518784088010927
24,2,25,"folder/matchedM021SL.png",5,3.690442767,1,2,2,2,1,0.90625,"Selected",0.419973158,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,24,3.04783317458136,1.305746441911
24,2,26,"folder/matchedM019.png  ",1,1.40165829,1,2,2,2,1,0.90625,"Selected",-0.589620961,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,25,2.10267572551383,0.337656028520157
24,2,28,"folder/matchedM006.png  ",1,1.127284572,1,3,2,3,1,0.90625,"Selected",-0.710648561,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,27,2.10267572551383,0.119811707176773
24,2,29,"folder/matchedM049SL.png",5,1.842463869,1,3,2,3,1,0.90625,"Selected",-0.395179446,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,28,3.04783317458136,0.611103735119745
24,2,30,"folder/matchedM017.png  ",2,1.347434427,1,2,1,2,1,0.90625,"Selected",-0.613539374,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,29,2.10267572551383,0.298202359908227
24,2,31,"folder/matchedM008SR.png",5,1.477633193,1,4,2,4,1,0.90625,"Selected",-0.556108057,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,30,3.04783317458136,0.390441613781602
24,2,33,"folder/matchedM005.png  ",2,8.792565302,1,2,1,2,1,0.90625,"Selected",2.670544568,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,32,2.10267572551383,2.17390651235008
24,2,34,"folder/matchedM016SL.png",5,5.465740736,1,4,2,4,1,0.90625,"Selected",1.203065847,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,3,0,0,33,3.04783317458136,1.69849965425507
24,2,36,"folder/matchedM008.png  ",1,1.29598026,1,2,2,2,1,0.90625,"Selected",-0.636236061,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,35,2.10267572551383,0.259267366332601
24,2,37,"folder/matchedM005.png  ",1,1.794735318,1,3,2,3,1,0.90625,"Selected",-0.416232745,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,36,2.10267572551383,0.584857555914459
24,2,38,"folder/matchedM002.png  ",2,1.611650077,1,2,1,2,1,0.90625,"Selected",-0.496992548,0,65,10,119,535,95,"L  ",1.37,1.48,23,2,1,1,0,37,2.10267572551383,0.477258546699164
