"ID","pracword","valence","word","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_3.keys","key_resp_3.rt","key_resp_4.keys","key_resp_4.rt","response.keys","response.corr","response.rt","date","frameRate","expName","session","participant","trial40","trial40c","rt","logrt","id","valenceE","rtms","rt.z"
303,NA,"positive","orderly",NA,NA,NA,NA,0,30,30,14,NA,NA,NA,NA,"up",0,1.192326069,"2016_Oct_03_1138",60.01353569,"heterogeneity160929b",1,215,31,0.275,1.192326069,7.0836613580367,303,0.5,1192.326069,0.554046701365647
303,NA,"positive","brilliant",NA,NA,NA,NA,0,32,32,12,NA,NA,NA,NA,"up",0,0.825211048,"2016_Oct_03_1138",60.01353569,"heterogeneity160929b",1,215,33,0.325,0.825211048,6.71563916937698,303,0.5,825.211048,-0.477002903529687
303,NA,"positive","proud",NA,NA,NA,NA,0,33,33,11,NA,NA,NA,NA,"up",0,0.793403149,"2016_Oct_03_1138",60.01353569,"heterogeneity160929b",1,215,34,0.35,0.793403149,6.67633147706656,303,0.5,793.403149,-0.566336000299107
303,NA,"positive","tidy",NA,NA,NA,NA,0,34,34,4,NA,NA,NA,NA,"up",0,0.977759123,"2016_Oct_03_1138",60.01353569,"heterogeneity160929b",1,215,35,0.375,0.977759123,6.88526334419808,303,0.5,977.759123,-0.048568697738108
303,NA,"positive","idealistic",NA,NA,NA,NA,0,35,35,3,NA,NA,NA,NA,"up",0,1.275164127,"2016_Oct_03_1138",60.01353569,"heterogeneity160929b",1,215,36,0.4,1.275164127,7.15083017636673,303,0.5,1275.164127,0.786698982219055
304,NA,"negative","worrying",NA,NA,NA,NA,0,0,0,32,NA,NA,NA,NA,"up",0,0.926167965,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,1,-0.475,0.926167965,6.83105560588641,304,-0.5,926.167965,-0.193463458315047
304,NA,"positive","brilliant",NA,NA,NA,NA,0,1,1,12,NA,NA,NA,NA,"up",0,0.642183065,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,2,-0.45,0.642183065,6.46487341101808,304,0.5,642.183065,-0.991040517798104
304,NA,"positive","confident",NA,NA,NA,NA,0,2,2,7,NA,NA,NA,NA,"up",0,0.591973066,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,3,-0.425,0.591973066,6.38346113722738,304,0.5,591.973066,-1.13205626673077
304,NA,"positive","outgoing",NA,NA,NA,NA,0,3,3,17,NA,NA,NA,NA,"up",0,0.592640877,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,4,-0.4,0.592640877,6.38458861183578,304,0.5,592.640877,-1.13018070667926
304,NA,"positive","neat",NA,NA,NA,NA,0,4,4,5,NA,NA,NA,NA,"up",0,0.511008978,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,5,-0.375,0.511008978,6.23638715952099,304,0.5,511.008978,-1.35944546675784
304,NA,"positive","wise",NA,NA,NA,NA,0,6,6,19,NA,NA,NA,NA,"up",0,0.710835934,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,7,-0.325,0.710835934,6.56644164930768,304,0.5,710.835934,-0.798227613372215
304,NA,"positive","proud",NA,NA,NA,NA,0,8,8,11,NA,NA,NA,NA,"up",0,0.560127974,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,9,-0.275,0.560127974,6.32816528262133,304,0.5,560.127974,-1.2214938207568
304,NA,"positive","persistent",NA,NA,NA,NA,0,10,10,13,NA,NA,NA,NA,"up",0,0.691506147,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,11,-0.225,0.691506147,6.53887204043624,304,0.5,691.506147,-0.852515692336603
304,NA,"positive","enthusiastic",NA,NA,NA,NA,0,12,12,16,NA,NA,NA,NA,"up",0,0.757594109,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,13,-0.175,0.757594109,6.63014776597046,304,0.5,757.594109,-0.666906378604824
304,NA,"negative","gullible",NA,NA,NA,NA,0,15,15,34,NA,NA,NA,NA,"up",0,0.825896978,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,16,-0.1,0.825896978,6.71647004177135,304,-0.5,825.896978,-0.47507645591782
304,NA,"negative","tense",NA,NA,NA,NA,0,16,16,26,NA,NA,NA,NA,"up",0,0.610330105,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,17,-0.075,0.610330105,6.4139999665331,304,-0.5,610.330105,-1.08050016925363
304,NA,"positive","artistic",NA,NA,NA,NA,0,18,18,9,NA,NA,NA,NA,"up",0,0.542662859,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,19,-0.025,0.542662859,6.29648824128499,304,0.5,542.662859,-1.27054493250687
304,NA,"positive","talented",NA,NA,NA,NA,0,19,19,0,NA,NA,NA,NA,"up",0,0.525878191,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,20,0,0.525878191,6.26506960987421,304,0.5,525.878191,-1.31768499575615
304,NA,"positive","idealistic",NA,NA,NA,NA,0,25,25,3,NA,NA,NA,NA,"up",0,0.741913795,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,26,0.15,0.741913795,6.60923305717277,304,0.5,741.913795,-0.710944842381915
304,NA,"positive","courageous",NA,NA,NA,NA,0,26,26,15,NA,NA,NA,NA,"up",0,0.639929056,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,27,0.175,0.639929056,6.4613573202094,304,0.5,639.929056,-0.997370945473196
304,NA,"positive","trusting",NA,NA,NA,NA,0,28,28,8,NA,NA,NA,NA,"up",0,0.575949907,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,29,0.225,0.575949907,6.35602068990015,304,0.5,575.949907,-1.17705761729148
304,NA,"positive","tidy",NA,NA,NA,NA,0,30,30,4,NA,NA,NA,NA,"up",0,0.643913031,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,31,0.275,0.643913031,6.4675636719539,304,0.5,643.913031,-0.986181874978413
304,NA,"positive","ambitious",NA,NA,NA,NA,0,32,32,10,NA,NA,NA,NA,"up",0,0.758965015,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,33,0.325,0.758965015,6.63195568278915,304,0.5,758.965015,-0.663056162708458
304,NA,"negative","stubborn",NA,NA,NA,NA,0,34,34,39,NA,NA,NA,NA,"up",0,1.225973129,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,35,0.375,1.225973129,7.11149019863769,304,-0.5,1225.973129,0.648545117214694
304,NA,"positive","tender",NA,NA,NA,NA,0,37,37,6,NA,NA,NA,NA,"up",0,0.809925079,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,38,0.45,0.809925079,6.69694174832682,304,0.5,809.925079,-0.519933841781577
304,NA,"positive","orderly",NA,NA,NA,NA,0,39,39,14,NA,NA,NA,NA,"up",0,0.725775003,"2016_Oct_03_1158",60.00417738,"heterogeneity160929b",1,216,40,0.5,0.725775003,6.58724005356863,304,0.5,725.775003,-0.756270950449523
305,NA,"positive","trusting",NA,NA,NA,NA,0,2,2,8,NA,NA,NA,NA,"up",0,0.642469883,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,3,-0.425,0.642469883,6.46531994096255,305,0.5,642.469883,-0.990234983922723
305,NA,"positive","inventive",NA,NA,NA,NA,0,3,3,18,NA,NA,NA,NA,"up",0,0.775605917,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,4,-0.4,0.775605917,6.65364455227184,305,0.5,775.605917,-0.616319869038247
305,NA,"positive","courageous",NA,NA,NA,NA,0,4,4,15,NA,NA,NA,NA,"up",0,0.625130892,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,5,-0.375,0.625130892,6.43796105500959,305,0.5,625.130892,-1.03893187399041
305,NA,"positive","disciplined",NA,NA,NA,NA,0,8,8,1,NA,NA,NA,NA,"up",0,0.607793093,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,9,-0.275,0.607793093,6.40983451648262,305,0.5,607.793093,-1.08762541630315
305,NA,"positive","ambitious",NA,NA,NA,NA,0,9,9,10,NA,NA,NA,NA,"up",0,0.625545025,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,10,-0.25,0.625545025,6.43862330973043,305,0.5,625.545025,-1.03776877348621
305,NA,"positive","orderly",NA,NA,NA,NA,0,10,10,14,NA,NA,NA,NA,"up",0,0.642712831,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,11,-0.225,0.642712831,6.46569801639143,305,0.5,642.712831,-0.989552659787012
305,NA,"positive","enthusiastic",NA,NA,NA,NA,0,11,11,16,NA,NA,NA,NA,"up",0,0.52448988,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,12,-0.2,0.52448988,6.26242613308396,305,0.5,524.48988,-1.32158409393013
305,NA,"negative","moody",NA,NA,NA,NA,0,13,13,30,NA,NA,NA,NA,"up",0,0.643592834,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,14,-0.15,0.643592834,6.46706628081137,305,-0.5,643.592834,-0.987081154417972
305,NA,"positive","neat",NA,NA,NA,NA,0,14,14,5,NA,NA,NA,NA,"up",0,0.577285051,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,15,-0.125,0.577285051,6.35833616704947,305,0.5,577.285051,-1.17330783966068
305,NA,"negative","forgetful",NA,NA,NA,NA,0,21,21,31,NA,NA,NA,NA,"up",0,0.659074068,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,22,0.05,0.659074068,6.49083592272389,305,-0.5,659.074068,-0.943601810653958
305,NA,"positive","outgoing",NA,NA,NA,NA,0,22,22,17,NA,NA,NA,NA,"up",0,0.509203196,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,23,0.075,0.509203196,6.23284714317573,305,0.5,509.203196,-1.36451704027329
305,NA,"positive","talented",NA,NA,NA,NA,0,25,25,0,NA,NA,NA,NA,"up",0,0.492809057,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,26,0.15,0.492809057,6.20012179070302,305,0.5,492.809057,-1.41056029530683
305,NA,"negative","impulsive",NA,NA,NA,NA,0,27,27,21,NA,NA,NA,NA,"up",0,0.592279911,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,28,0.2,0.592279911,6.38397934577374,305,-0.5,592.279911,-1.13119448664029
305,NA,"negative","stubborn",NA,NA,NA,NA,0,29,29,39,NA,NA,NA,NA,"up",0,0.709229946,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,30,0.25,0.709229946,6.5641797983509,305,-0.5,709.229946,-0.802738061591839
305,NA,"positive","idealistic",NA,NA,NA,NA,0,31,31,3,NA,NA,NA,NA,"up",0,0.60859108,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,32,0.3,0.60859108,6.41114658076657,305,0.5,608.59108,-1.08538425444924
305,NA,"positive","confident",NA,NA,NA,NA,0,33,33,7,NA,NA,NA,NA,"up",0,0.475741148,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,34,0.35,0.475741148,6.16487389959223,305,0.5,475.741148,-1.45849584635812
305,NA,"positive","wise",NA,NA,NA,NA,0,34,34,19,NA,NA,NA,NA,"up",0,0.577737093,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,35,0.375,0.577737093,6.35911890879244,305,0.5,577.737093,-1.17203827100008
305,NA,"positive","proud",NA,NA,NA,NA,0,37,37,11,NA,NA,NA,NA,"up",0,0.526437044,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,38,0.45,0.526437044,6.26613174987552,305,0.5,526.437044,-1.31611544634552
305,NA,"positive","persistent",NA,NA,NA,NA,0,38,38,13,NA,NA,NA,NA,"up",0,0.758597136,"2016_Oct_03_1228",60.02762158,"heterogeneity160929b",1,217,39,0.475,0.758597136,6.63147085387198,305,0.5,758.597136,-0.664089357963085
306,NA,"positive","courageous",NA,NA,NA,NA,0,0,0,15,NA,NA,NA,NA,"up",0,0.925102949,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,1,-0.475,0.925102949,6.82990502753568,306,0.5,925.102949,-0.196454576256819
306,NA,"positive","thrifty",NA,NA,NA,NA,0,2,2,2,NA,NA,NA,NA,"up",0,1.126148939,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,3,-0.425,1.126148939,7.02655907259892,306,0.5,1126.148939,0.36818695758903
306,NA,"positive","orderly",NA,NA,NA,NA,0,4,4,14,NA,NA,NA,NA,"up",0,1.026129007,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,5,-0.375,1.026129007,6.93354875564314,306,0.5,1026.129007,0.0872790527875593
306,NA,"positive","idealistic",NA,NA,NA,NA,0,6,6,3,NA,NA,NA,NA,"up",0,0.858340979,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,7,-0.325,0.858340979,6.75500143196287,306,0.5,858.340979,-0.38395685443392
306,NA,"positive","tender",NA,NA,NA,NA,0,7,7,6,NA,NA,NA,NA,"up",0,1.392830133,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,8,-0.3,1.392830133,7.23909302305625,306,0.5,1392.830133,1.11716622560628
306,NA,"positive","trusting",NA,NA,NA,NA,0,12,12,8,NA,NA,NA,NA,"up",0,0.776058912,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,13,-0.175,0.776058912,6.6542284348274,306,0.5,776.058912,-0.615047623858801
306,NA,"negative","stubborn",NA,NA,NA,NA,0,13,13,39,NA,NA,NA,NA,"up",0,1.358732939,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,14,-0.15,1.358732939,7.21430788196284,306,-0.5,1358.732939,1.02140359975137
306,NA,"positive","confident",NA,NA,NA,NA,0,14,14,7,NA,NA,NA,NA,"up",0,0.875502825,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,15,-0.125,0.875502825,6.77479837844828,306,0.5,875.502825,-0.335757479509474
306,NA,"positive","brilliant",NA,NA,NA,NA,0,15,15,12,NA,NA,NA,NA,"up",0,1.425448895,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,16,-0.1,1.425448895,7.26224205713133,306,0.5,1425.448895,1.20877664672352
306,NA,"positive","outgoing",NA,NA,NA,NA,0,18,18,17,NA,NA,NA,NA,"up",0,0.859223127,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,19,-0.025,0.859223127,6.75602864029179,306,0.5,859.223127,-0.38147932479108
306,NA,"positive","disciplined",NA,NA,NA,NA,0,20,20,1,NA,NA,NA,NA,"up",0,0.791656017,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,21,0.025,0.791656017,6.67412697549962,306,0.5,791.656017,-0.571242854160311
306,NA,"positive","proud",NA,NA,NA,NA,0,23,23,11,NA,NA,NA,NA,"up",0,0.860286951,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,24,0.1,0.860286951,6.7572659975476,306,0.5,860.286951,-0.378491554604258
306,NA,"positive","inventive",NA,NA,NA,NA,0,24,24,18,NA,NA,NA,NA,"up",0,0.975487947,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,25,0.125,0.975487947,6.88293780427182,306,0.5,975.487947,-0.0549473392632332
306,NA,"positive","neat",NA,NA,NA,NA,0,26,26,5,NA,NA,NA,NA,"up",0,0.911255836,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,27,0.175,0.911255836,6.81482368769194,306,0.5,911.255836,-0.235344459729037
306,NA,"positive","artistic",NA,NA,NA,NA,0,29,29,9,NA,NA,NA,NA,"up",0,0.892500877,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,30,0.25,0.892500877,6.79402749628636,306,0.5,892.500877,-0.288018123187712
306,NA,"positive","ambitious",NA,NA,NA,NA,0,31,31,10,NA,NA,NA,NA,"up",0,0.858906031,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,32,0.3,0.858906031,6.75565952251956,306,0.5,858.906031,-0.382369895012433
306,NA,"positive","enthusiastic",NA,NA,NA,NA,0,32,32,16,NA,NA,NA,NA,"up",0,0.740658045,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,33,0.325,0.740658045,6.60753904104967,306,0.5,740.658045,-0.714471640435072
306,NA,"positive","persistent",NA,NA,NA,NA,0,33,33,13,NA,NA,NA,NA,"up",0,0.775451899,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,34,0.35,0.775451899,6.6534459549031,306,0.5,775.451899,-0.616752431556703
306,NA,"positive","talented",NA,NA,NA,NA,0,34,34,0,NA,NA,NA,NA,"up",0,0.792526007,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,35,0.375,0.792526007,6.67522532161677,306,0.5,792.526007,-0.568799470494561
306,NA,"positive","tidy",NA,NA,NA,NA,0,37,37,4,NA,NA,NA,NA,"up",0,0.74454999,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,38,0.45,0.74454999,6.61277999560528,306,0.5,744.54999,-0.70354103796723
306,NA,"positive","wise",NA,NA,NA,NA,0,38,38,19,NA,NA,NA,NA,"up",0,1.026695013,"2016_Oct_03_1240",59.99593762,"heterogeneity160929b",1,218,39,0.475,1.026695013,6.93410019698329,306,0.5,1026.695013,0.0888686915364148
219,NA,"negative","clumsy",NA,NA,NA,NA,0,1,1,23,NA,NA,NA,NA,"up",0,0.926563025,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,2,-0.45,0.926563025,6.83148206823644,219,-0.5,926.563025,-0.192353924698578
219,NA,"negative","worrying",NA,NA,NA,NA,0,2,2,32,NA,NA,NA,NA,"up",0,1.108721018,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,3,-0.425,1.108721018,7.01096239393604,219,-0.5,1108.721018,0.319240305904089
219,NA,"positive","brilliant",NA,NA,NA,NA,0,4,4,12,NA,NA,NA,NA,"up",0,0.942203045,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,5,-0.375,0.942203045,6.84822079805864,219,0.5,942.203045,-0.148428627396306
219,NA,"negative","irritable",NA,NA,NA,NA,0,9,9,27,NA,NA,NA,NA,"up",0,0.924857855,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,10,-0.25,0.924857855,6.82964005543367,219,-0.5,924.857855,-0.197142927474848
219,NA,"positive","orderly",NA,NA,NA,NA,0,10,10,14,NA,NA,NA,NA,"up",0,0.742896795,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,11,-0.225,0.742896795,6.61055713197427,219,0.5,742.896795,-0.708184067955276
219,NA,"negative","cynical",NA,NA,NA,NA,0,11,11,37,NA,NA,NA,NA,"up",0,0.826296091,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,12,-0.2,0.826296091,6.71695317296861,219,-0.5,826.296091,-0.473955539372815
219,NA,"positive","neat",NA,NA,NA,NA,0,12,12,5,NA,NA,NA,NA,"up",0,0.69451499,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,13,-0.175,0.69451499,6.54321374583476,219,0.5,694.51499,-0.844065298838969
219,NA,"positive","disciplined",NA,NA,NA,NA,0,13,13,1,NA,NA,NA,NA,"up",0,1.641513824,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,14,-0.15,1.641513824,7.40337415847183,219,0.5,1641.513824,1.81559915992487
219,NA,"negative","stubborn",NA,NA,NA,NA,0,14,14,39,NA,NA,NA,NA,"up",0,0.792322159,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,15,-0.125,0.792322159,6.67496807552154,219,-0.5,792.322159,-0.569371981527442
219,NA,"negative","anxious",NA,NA,NA,NA,0,16,16,35,NA,NA,NA,NA,"up",0,0.726224184,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,17,-0.075,0.726224184,6.58785876054636,219,-0.5,726.224184,-0.755009416962511
219,NA,"positive","tidy",NA,NA,NA,NA,0,17,17,4,NA,NA,NA,NA,"up",0,0.744406939,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,18,-0.05,0.744406939,6.61258784632594,219,0.5,744.406939,-0.703942799455028
219,NA,"positive","persistent",NA,NA,NA,NA,0,19,19,13,NA,NA,NA,NA,"up",0,0.741935015,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,20,0,0.741935015,6.60926165846942,219,0.5,741.935015,-0.710885245603346
219,NA,"positive","talented",NA,NA,NA,NA,0,26,26,0,NA,NA,NA,NA,"up",0,1.273655891,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,27,0.175,1.273655891,7.14964669839231,219,0.5,1273.655891,0.782463072373544
219,NA,"positive","proud",NA,NA,NA,NA,0,27,27,11,NA,NA,NA,NA,"up",0,0.843729019,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,28,0.2,0.843729019,6.7378313755072,219,0.5,843.729019,-0.424994825431969
219,NA,"positive","confident",NA,NA,NA,NA,0,28,28,7,NA,NA,NA,NA,"up",0,0.8423388,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,29,0.225,0.8423388,6.73618230860801,219,0.5,842.3388,-0.428899282260686
219,NA,"positive","enthusiastic",NA,NA,NA,NA,0,30,30,16,NA,NA,NA,NA,"up",0,0.857723951,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,31,0.275,0.857723951,6.75428231228878,219,0.5,857.723951,-0.38568978945215
219,NA,"positive","ambitious",NA,NA,NA,NA,0,31,31,10,NA,NA,NA,NA,"up",0,0.692232847,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,32,0.3,0.692232847,6.53992238312364,219,0.5,692.232847,-0.850474741394753
219,NA,"positive","trusting",NA,NA,NA,NA,0,32,32,8,NA,NA,NA,NA,"up",0,0.82554698,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,33,0.325,0.82554698,6.71604617270387,219,0.5,825.54698,-0.476059432039666
219,NA,"negative","moody",NA,NA,NA,NA,0,34,34,30,NA,NA,NA,NA,"up",0,0.760176182,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,35,0.375,0.760176182,6.63355022483569,219,-0.5,760.176182,-0.659654576869201
219,NA,"negative","impulsive",NA,NA,NA,NA,0,35,35,21,NA,NA,NA,NA,"up",0,0.775439024,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,36,0.4,0.775439024,6.6534293515433,219,-0.5,775.439024,-0.616788591242097
219,NA,"positive","outgoing",NA,NA,NA,NA,0,36,36,17,NA,NA,NA,NA,"up",0,0.825372934,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,37,0.425,0.825372934,6.71583532540695,219,0.5,825.372934,-0.476548243581741
219,NA,"negative","tense",NA,NA,NA,NA,0,38,38,26,NA,NA,NA,NA,"up",0,0.727036953,"2016_Oct_04_1617",60.03303438,"heterogeneity160929b",1,219,39,0.475,0.727036953,6.58897730567779,219,-0.5,727.036953,-0.752726739576992
220,NA,"positive","proud",NA,NA,NA,NA,0,0,0,11,NA,NA,NA,NA,"up",0,0.593844891,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,1,-0.475,0.593844891,6.38661815900062,220,0.5,593.844891,-1.12679921017823
220,NA,"positive","thrifty",NA,NA,NA,NA,0,1,1,2,NA,NA,NA,NA,"up",0,0.742787838,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,2,-0.45,0.742787838,6.61041045616196,220,0.5,742.787838,-0.708490075787629
220,NA,"positive","courageous",NA,NA,NA,NA,0,3,3,15,NA,NA,NA,NA,"up",0,0.908491135,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,4,-0.4,0.908491135,6.81178512994602,220,0.5,908.491135,-0.243109175718971
220,NA,"negative","tense",NA,NA,NA,NA,0,5,5,26,NA,NA,NA,NA,"up",0,0.97617197,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,6,-0.35,0.97617197,6.8836387696624,220,-0.5,976.17197,-0.0530262474975837
220,NA,"positive","enthusiastic",NA,NA,NA,NA,0,6,6,16,NA,NA,NA,NA,"up",0,0.641052961,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,7,-0.325,0.641052961,6.46311207597252,220,0.5,641.052961,-0.994214436641078
220,NA,"negative","irritable",NA,NA,NA,NA,0,7,7,27,NA,NA,NA,NA,"up",0,0.95882988,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,8,-0.3,0.95882988,6.86571366602959,220,-0.5,958.82988,-0.101731841166439
220,NA,"positive","tender",NA,NA,NA,NA,0,10,10,6,NA,NA,NA,NA,"up",0,0.759845018,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,11,-0.225,0.759845018,6.6331144888009,220,0.5,759.845018,-0.660584657339418
220,NA,"positive","orderly",NA,NA,NA,NA,0,11,11,14,NA,NA,NA,NA,"up",0,0.72636199,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,12,-0.2,0.72636199,6.58804849937615,220,0.5,726.36199,-0.7546223861582
220,NA,"positive","idealistic",NA,NA,NA,NA,0,12,12,3,NA,NA,NA,NA,"up",0,0.692070007,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,13,-0.175,0.692070007,6.53968711668569,220,0.5,692.070007,-0.850932080670067
220,NA,"positive","wise",NA,NA,NA,NA,0,13,13,19,NA,NA,NA,NA,"up",0,0.54419589,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,14,-0.15,0.54419589,6.29930927395017,220,0.5,544.19589,-1.26623938542646
220,NA,"positive","disciplined",NA,NA,NA,NA,0,14,14,1,NA,NA,NA,NA,"up",0,0.874332905,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,15,-0.125,0.874332905,6.77346120130158,220,0.5,874.332905,-0.339043222355063
220,NA,"positive","trusting",NA,NA,NA,NA,0,16,16,8,NA,NA,NA,NA,"up",0,0.742572069,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,17,-0.075,0.742572069,6.61011992859285,220,0.5,742.572069,-0.709096067178536
220,NA,"positive","artistic",NA,NA,NA,NA,0,17,17,9,NA,NA,NA,NA,"up",0,0.725991964,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,18,-0.05,0.725991964,6.58753894589301,220,0.5,725.991964,-0.755661611303665
220,NA,"negative","moody",NA,NA,NA,NA,0,19,19,30,NA,NA,NA,NA,"up",0,1.310304165,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,20,0,1.310304165,7.17801457626686,220,-0.5,1310.304165,0.885390455526836
220,NA,"positive","persistent",NA,NA,NA,NA,0,21,21,13,NA,NA,NA,NA,"up",0,0.758481979,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,22,0.05,0.758481979,6.631319039772,220,0.5,758.481979,-0.664412778614813
220,NA,"positive","ambitious",NA,NA,NA,NA,0,23,23,10,NA,NA,NA,NA,"up",0,1.041632175,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,24,0.1,1.041632175,6.94854416095418,220,0.5,1041.632175,0.130819998612889
220,NA,"positive","brilliant",NA,NA,NA,NA,0,26,26,12,NA,NA,NA,NA,"up",0,0.840034962,"2016_Oct_04_1654",59.99773988,"heterogeneity160929b",1,220,27,0.175,0.840034962,6.73344351239978,220,0.5,840.034962,-0.435369655641684
