"Participant","block","trial","stim","stimgroup","RT","Acuracy","stimposition","maskside","response","Correct_numeric","Acuracy_fixed_mean","filter_.","ZRT","Outlire","AlertEffect_first","OrientingEffect_first","ConflictEffect_first","GrandMeanEffect_first","ANT_Accuracy_first","Dominant_Eye_first","Right_Eye_Acuity_first","Left_Eye_Acuity_first","Age_first","Gender1male2female_first","Face_orientation","fo1","fo2","trial.r"
21,1,52,"folder/matchedM016SL.png",6,1.426934707,1,3,1,3,1,0.979166667,"Selected",1.736610659,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,51
21,1,53,"folder/matchedM072SL.png",6,0.512095774,1,3,1,3,1,0.979166667,"Selected",-0.713593114,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,52
21,1,54,"folder/matchedM002SL.png",5,0.758047665,1,4,2,4,1,0.979166667,"Selected",-0.054862674,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,53
21,1,55,"folder/matchedM008IN.png",4,0.670247931,1,4,1,4,1,0.979166667,"Selected",-0.290015806,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,54
21,1,56,"folder/matchedM016.png  ",1,0.757916928,1,3,2,3,1,0.979166667,"Selected",-0.055212825,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,55
21,1,57,"folder/matchedM006IN.png",3,0.546498539,1,1,2,1,1,0.979166667,"Selected",-0.621452538,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,56
21,1,58,"folder/matchedM021.png  ",1,0.59585495,1,3,2,3,1,0.979166667,"Selected",-0.489261767,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,57
21,1,59,"folder/matchedM017SR.png",5,0.640860308,1,3,2,3,1,0.979166667,"Selected",-0.368724376,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,58
21,1,60,"folder/matchedM049.png  ",1,0.514423787,1,3,2,3,1,0.979166667,"Selected",-0.707358019,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,59
21,1,61,"folder/matchedM008IN.png",3,0.517024934,1,4,2,4,1,0.979166667,"Selected",-0.700391395,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,60
21,1,62,"folder/matchedM021SL.png",5,0.597910568,1,1,2,1,1,0.979166667,"Selected",-0.483756226,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,61
21,1,63,"folder/matchedM002IN.png",3,0.532842994,1,1,2,1,1,0.979166667,"Selected",-0.658026046,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,62
21,1,64,"folder/matchedM019IN.png",3,0.549647542,1,1,2,1,1,0.979166667,"Selected",-0.613018595,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,63
21,1,65,"folder/matchedM001.png  ",1,0.66199232,1,3,2,3,1,0.979166667,"Selected",-0.312126723,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,64
21,1,66,"folder/matchedM016SL.png",5,0.466763883,1,4,2,4,1,0.979166667,"Selected",-0.835005053,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,65
21,1,67,"folder/matchedM024IN.png",4,0.605939689,1,4,1,4,1,0.979166667,"Selected",-0.462251915,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,66
21,1,68,"folder/matchedM006IN.png",4,0.511501444,1,2,1,2,1,0.979166667,"Selected",-0.715184902,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,67
21,1,69,"folder/matchedM020.png  ",2,0.623106614,1,2,1,2,1,0.979166667,"Selected",-0.416273913,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,68
21,1,70,"folder/matchedM072.png  ",1,0.524720193,1,4,2,4,1,0.979166667,"Selected",-0.679781259,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,69
21,1,71,"folder/matchedM021SL.png",6,0.665286782,1,3,1,3,1,0.979166667,"Selected",-0.303303202,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,70
21,1,72,"folder/matchedM005SR.png",6,0.520830259,1,3,1,3,1,0.979166667,"Selected",-0.690199632,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,71
21,1,73,"folder/matchedM017.png  ",2,0.646236884,1,2,1,2,1,0.979166667,"Selected",-0.354324347,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,72
21,1,74,"folder/matchedM019.png  ",1,0.739820589,1,1,2,1,1,0.979166667,"Selected",-0.103680065,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,73
21,1,75,"folder/matchedM003SR.png",5,0.545995798,1,3,2,3,1,0.979166667,"Selected",-0.622799025,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,74
21,1,76,"folder/matchedM072.png  ",2,0.598551571,1,4,1,4,1,0.979166667,"Selected",-0.482039435,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,75
21,1,77,"folder/matchedM024.png  ",1,1.102099324,1,3,2,3,1,0.979166667,"Selected",0.866607371,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,76
21,1,78,"folder/matchedM001SR.png",5,0.843786003,1,4,2,4,1,0.979166667,"Selected",0.17476944,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,77
21,1,79,"folder/matchedM001IN.png",4,0.591092722,1,4,1,4,1,0.979166667,"Selected",-0.502016394,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,78
21,1,80,"folder/matchedM016.png  ",2,0.505225269,1,3,1,3,1,0.979166667,"Selected",-0.731994316,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,79
21,1,81,"folder/matchedM019SL.png",6,0.634162544,1,2,1,2,1,0.979166667,"Selected",-0.386662928,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,80
21,1,83,"folder/matchedM004SL.png",6,0.721348029,1,2,1,2,1,0.979166667,"Selected",-0.153154936,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,82
21,1,84,"folder/matchedM004IN.png",4,0.620603027,1,1,1,1,1,0.979166667,"Selected",-0.422979246,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,83
21,1,85,"folder/matchedM003.png  ",2,0.51020296,1,2,1,2,1,0.979166667,"Selected",-0.718662617,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,84
21,1,86,"folder/matchedM049IN.png",3,0.665469981,1,1,2,1,1,0.979166667,"Selected",-0.30281254,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,85
21,1,87,"folder/matchedM006SL.png",5,0.520443021,1,2,2,2,1,0.979166667,"Selected",-0.691236766,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,86
21,1,88,"folder/matchedM021.png  ",2,0.646091746,1,1,1,1,1,0.979166667,"Selected",-0.35471307,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,87
21,1,89,"folder/matchedM017IN.png",3,0.66028341,1,3,2,3,1,0.979166667,"Selected",-0.31670368,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,88
21,1,90,"folder/matchedM006SL.png",6,0.549017548,1,3,1,3,1,0.979166667,"Selected",-0.614705904,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,89
21,1,91,"folder/matchedM019.png  ",2,0.554285606,1,3,1,3,1,0.979166667,"Selected",-0.600596518,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,90
21,1,92,"folder/matchedM024SR.png",5,0.593898312,1,4,2,4,1,0.979166667,"Selected",-0.49450221,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,91
21,1,93,"folder/matchedM049SL.png",6,0.684532696,1,2,1,2,1,0.979166667,"Selected",-0.251757066,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,92
21,1,94,"folder/matchedM024IN.png",3,0.548977526,1,3,2,3,1,0.979166667,"Selected",-0.614813092,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,93
21,1,95,"folder/matchedM067.png  ",2,0.578925311,1,4,1,4,1,0.979166667,"Selected",-0.534604245,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,94
21,1,96,"folder/matchedM020SR.png",6,0.750517927,1,1,1,1,1,0.979166667,"Selected",-0.075029495,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,95
21,2,1,"folder/matchedM003.png  ",1,0.881351225,1,2,2,2,1,0.979166667,"Selected",0.27537999,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,0
21,2,2,"folder/matchedM016.png  ",1,0.647880718,1,3,2,3,1,0.979166667,"Selected",-0.349921685,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,1
21,2,3,"folder/matchedM004SL.png",6,0.958363459,1,2,1,2,1,0.979166667,"Selected",0.481641071,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,2
21,2,4,"folder/matchedM008IN.png",3,0.797499535,1,4,2,4,1,0.979166667,"Selected",0.050800864,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,3
21,2,5,"folder/matchedM008IN.png",4,0.976361667,1,3,1,3,1,0.979166667,"Selected",0.529845488,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,4
21,2,6,"folder/matchedM019.png  ",2,0.615185117,1,4,1,4,1,0.979166667,"Selected",-0.437489979,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,5
21,2,8,"folder/matchedM049.png  ",2,1.426533354,1,1,1,1,1,0.979166667,"Selected",1.73553572,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,7
21,2,9,"folder/matchedM020.png  ",1,0.640644969,1,3,2,3,1,0.979166667,"Selected",-0.369301117,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,8
21,2,10,"folder/matchedM008SR.png",6,0.610085661,1,1,1,1,1,0.979166667,"Selected",-0.451147799,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,9
21,2,11,"folder/matchedM002.png  ",2,0.653327743,1,4,1,4,1,0.979166667,"Selected",-0.335332973,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,10
21,2,12,"folder/matchedM001.png  ",1,0.655593938,1,1,2,1,1,0.979166667,"Selected",-0.329263447,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,11
21,2,13,"folder/matchedM004SL.png",5,0.702393143,1,3,2,3,1,0.979166667,"Selected",-0.203921612,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,12
21,2,14,"folder/matchedM049IN.png",4,0.660731232,1,3,1,3,1,0.979166667,"Selected",-0.315504282,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,13
21,2,15,"folder/matchedM002SL.png",6,0.493599195,1,1,1,1,1,0.979166667,"Selected",-0.76313231,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,14
21,2,16,"folder/matchedM001SR.png",5,1.555485791,1,1,2,1,1,0.979166667,"Selected",2.080907714,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,15
21,2,17,"folder/matchedM020IN.png",4,0.57419587,1,1,1,1,1,0.979166667,"Selected",-0.547271059,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,16
21,2,18,"folder/matchedM020SR.png",5,0.560462844,1,1,2,1,1,0.979166667,"Selected",-0.584052082,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,17
21,2,19,"folder/matchedM003.png  ",2,0.577273393,1,4,1,4,1,0.979166667,"Selected",-0.539028561,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,18
21,2,20,"folder/matchedM002.png  ",1,0.65872299,1,3,2,3,1,0.979166667,"Selected",-0.320882937,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,19
21,2,21,"folder/matchedM017.png  ",1,0.55455796,1,1,2,1,1,0.979166667,"Selected",-0.599867075,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,20
21,2,22,"folder/matchedM003SR.png",5,0.522472546,1,1,2,1,1,0.979166667,"Selected",-0.685801111,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,21
21,2,23,"folder/matchedM008SR.png",5,0.789629092,1,2,2,2,1,0.979166667,"Selected",0.02972154,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,22
21,2,24,"folder/matchedM019.png  ",1,0.559427167,1,1,2,1,1,0.979166667,"Selected",-0.586825927,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,23
21,2,25,"folder/matchedM067SR.png",5,0.595648948,1,4,2,4,1,0.979166667,"Selected",-0.4898135,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,24
21,2,26,"folder/matchedM020SR.png",6,0.661011626,1,2,1,2,1,0.979166667,"Selected",-0.314753307,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,25
21,2,27,"folder/matchedM072.png  ",2,0.745462815,1,2,1,2,1,0.979166667,"Selected",-0.088568549,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,26
21,2,28,"folder/matchedM017SR.png",6,0.6260567,1,2,1,2,1,0.979166667,"Selected",-0.408372729,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,27
21,2,29,"folder/matchedM016.png  ",2,0.63997332,1,4,1,4,1,0.979166667,"Selected",-0.371099987,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,28
21,2,30,"folder/matchedM024.png  ",1,0.626868705,1,1,2,1,1,0.979166667,"Selected",-0.406197943,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,29
21,2,31,"folder/matchedM016SL.png",5,0.532333484,1,4,2,4,1,0.979166667,"Selected",-0.65939066,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,30
21,2,32,"folder/matchedM021SL.png",6,0.570497099,1,4,1,4,1,0.979166667,"Selected",-0.557177439,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,31
21,2,33,"folder/matchedM072IN.png",3,0.655942358,1,3,2,3,1,0.979166667,"Selected",-0.328330277,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,32
21,2,34,"folder/matchedM067.png  ",1,0.562165404,1,2,2,2,1,0.979166667,"Selected",-0.579492134,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,33
21,2,35,"folder/matchedM017IN.png",4,0.53157852,1,4,1,4,1,0.979166667,"Selected",-0.661412673,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,34
21,2,36,"folder/matchedM020IN.png",3,0.56192244,1,3,2,3,1,0.979166667,"Selected",-0.580142862,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,35
21,2,37,"folder/matchedM003IN.png",4,0.699660933,1,3,1,3,1,0.979166667,"Selected",-0.211239264,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,36
21,2,38,"folder/matchedM008.png  ",1,0.62518075,1,2,2,2,1,0.979166667,"Selected",-0.410718777,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,37
21,2,39,"folder/matchedM006SL.png",6,0.498615493,1,1,1,1,1,0.979166667,"Selected",-0.749697211,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,38
21,2,40,"folder/matchedM019SL.png",5,0.590677212,1,4,2,4,1,0.979166667,"Selected",-0.503129249,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,39
21,2,41,"folder/matchedM021IN.png",3,0.587009325,1,3,2,3,1,0.979166667,"Selected",-0.512952915,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,40
21,2,42,"folder/matchedM003SR.png",6,0.848654992,1,2,1,2,1,0.979166667,"Selected",0.187810003,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,41
21,2,43,"folder/matchedM072SL.png",6,0.673939475,1,3,1,3,1,0.979166667,"Selected",-0.280128782,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,42
21,2,44,"folder/matchedM016IN.png",4,0.628946825,1,3,1,3,1,0.979166667,"Selected",-0.400632137,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,43
21,2,45,"folder/matchedM021IN.png",4,0.594041073,1,3,1,3,1,0.979166667,"Selected",-0.494119855,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,44
21,2,46,"folder/matchedM019IN.png",3,0.631529868,1,1,2,1,1,0.979166667,"Selected",-0.393713999,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,45
21,2,47,"folder/matchedM001SR.png",6,1.080307642,1,2,1,2,1,0.979166667,"Selected",0.80824293,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,46
21,2,48,"folder/matchedM024SR.png",5,0.545456131,1,4,2,4,1,0.979166667,"Selected",-0.624244409,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,47
21,2,49,"folder/matchedM006IN.png",3,0.597763391,1,3,2,3,1,0.979166667,"Selected",-0.484150409,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,48
21,2,50,"folder/matchedM049SL.png",5,0.653062003,1,2,2,2,1,0.979166667,"Selected",-0.336044702,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,49
21,2,51,"folder/matchedM006.png  ",2,0.673291098,1,2,1,2,1,0.979166667,"Selected",-0.281865322,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,50
21,2,52,"folder/matchedM001.png  ",2,0.443924379,1,4,1,4,1,0.979166667,"Selected",-0.896175864,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,51
21,2,53,"folder/matchedM005IN.png",3,0.497905008,1,4,2,4,1,0.979166667,"Selected",-0.751600095,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,52
21,2,54,"folder/matchedM024IN.png",3,0.542328343,1,4,2,4,1,0.979166667,"Selected",-0.632621533,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,53
21,2,55,"folder/matchedM003IN.png",3,0.614586005,1,2,2,2,1,0.979166667,"Selected",-0.439094574,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,54
21,2,56,"folder/matchedM072SL.png",5,0.632674312,1,3,2,3,1,0.979166667,"Selected",-0.390648846,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,55
21,2,57,"folder/matchedM021.png  ",2,0.579187959,1,4,1,4,1,0.979166667,"Selected",-0.533900799,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,56
21,2,58,"folder/matchedM005SR.png",5,0.740131324,1,1,2,1,1,0.979166667,"Selected",-0.102847827,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,57
21,2,59,"folder/matchedM005SR.png",6,1.083994837,1,2,1,2,1,0.979166667,"Selected",0.818118307,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,58
21,2,60,"folder/matchedM072.png  ",1,0.544387546,1,3,2,3,1,0.979166667,"Selected",-0.627106389,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,59
21,2,61,"folder/matchedM067SR.png",6,0.502598721,1,3,1,3,1,0.979166667,"Selected",-0.739028973,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,60
21,2,62,"folder/matchedM006.png  ",1,0.615923016,1,1,2,1,1,0.979166667,"Selected",-0.435513671,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,61
21,2,63,"folder/matchedM004IN.png",4,0.519687662,1,3,1,3,1,0.979166667,"Selected",-0.693259837,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,62
21,2,64,"folder/matchedM067.png  ",2,0.536321162,1,2,1,2,1,0.979166667,"Selected",-0.648710502,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,63
21,2,65,"folder/matchedM004IN.png",3,0.479209701,1,3,2,3,1,0.979166667,"Selected",-0.801671547,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,64
21,2,66,"folder/matchedM002SL.png",5,0.470828162,1,3,2,3,1,0.979166667,"Selected",-0.824119738,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,65
21,2,67,"folder/matchedM049IN.png",3,0.3922617,1,3,2,3,1,0.979166667,"Selected",-1.03454349,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,66
21,2,68,"folder/matchedM049.png  ",1,0.471407853,1,4,2,4,1,0.979166667,"Selected",-0.822567156,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,67
21,2,69,"folder/matchedM004.png  ",1,0.489865275,1,2,2,2,1,0.979166667,"Selected",-0.773132831,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,68
21,2,70,"folder/matchedM005.png  ",2,0.604408606,1,1,1,1,1,0.979166667,"Selected",-0.466352599,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,69
21,2,71,"folder/matchedM024SR.png",6,0.546696622,1,3,1,3,1,0.979166667,"Selected",-0.620922016,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,70
21,2,72,"folder/matchedM004.png  ",2,0.688429688,1,2,1,2,1,0.979166667,"Selected",-0.241319791,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,71
21,2,73,"folder/matchedM006IN.png",4,0.456230615,1,1,1,1,1,0.979166667,"Selected",-0.863216198,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,72
21,2,74,"folder/matchedM016IN.png",3,0.607731911,1,4,2,4,1,0.979166667,"Selected",-0.457451824,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,73
21,2,75,"folder/matchedM067IN.png",4,0.462284855,1,4,1,4,1,0.979166667,"Selected",-0.847001187,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,74
21,2,76,"folder/matchedM006SL.png",5,0.600088391,1,3,2,3,1,0.979166667,"Selected",-0.477923385,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,75
21,2,77,"folder/matchedM017.png  ",2,0.439248604,1,4,1,4,1,0.979166667,"Selected",-0.908698944,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,76
21,2,78,"folder/matchedM001IN.png",4,0.526309743,1,2,1,2,1,0.979166667,"Selected",-0.675523984,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,77
21,2,79,"folder/matchedM002IN.png",4,0.727543901,1,2,1,2,1,0.979166667,"Selected",-0.136560594,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,78
21,2,81,"folder/matchedM017SR.png",5,0.52839588,1,2,2,2,1,0.979166667,"Selected",-0.669936705,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,80
21,2,83,"folder/matchedM017IN.png",3,0.704183868,1,3,2,3,1,0.979166667,"Selected",-0.199125532,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,82
21,2,84,"folder/matchedM021.png  ",1,0.562811873,1,4,2,4,1,0.979166667,"Selected",-0.577760702,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,83
21,2,85,"folder/matchedM020.png  ",2,0.620260852,1,1,1,1,1,0.979166667,"Selected",-0.423895689,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,84
21,2,86,"folder/matchedM005.png  ",1,0.667029062,1,2,2,2,1,0.979166667,"Selected",-0.29863687,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,85
21,2,87,"folder/matchedM019SL.png",6,0.601039504,1,1,1,1,1,0.979166667,"Selected",-0.475376028,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,86
21,2,88,"folder/matchedM072IN.png",4,0.496351548,1,1,1,1,1,0.979166667,"Selected",-0.755760711,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,87
21,2,89,"folder/matchedM002IN.png",3,0.656145692,1,1,2,1,1,0.979166667,"Selected",-0.327785689,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,88
21,2,90,"folder/matchedM005IN.png",4,0.599395833,1,4,1,4,1,0.979166667,"Selected",-0.479778257,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,89
21,2,91,"folder/matchedM049SL.png",6,1.409434963,1,2,1,2,1,0.979166667,"Selected",1.689741273,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,90
21,2,92,"folder/matchedM024.png  ",2,1.358852794,1,1,1,1,1,0.979166667,"Selected",1.554267567,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,1,1,0,91
21,2,93,"folder/matchedM024IN.png",4,0.560885528,1,1,1,1,1,0.979166667,"Selected",-0.582920012,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,92
21,2,94,"folder/matchedM016SL.png",6,1.103377466,1,2,1,2,1,0.979166667,"Selected",0.870030605,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,93
21,2,95,"folder/matchedM021SL.png",5,0.621192357,1,1,2,1,1,0.979166667,"Selected",-0.421400849,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,3,0,0,94
21,2,96,"folder/matchedM001IN.png",3,0.983507389,1,4,2,4,1,0.979166667,"Selected",0.548983801,0,51,18,86,473,93,"L  ",1.32,1.11,23,1,2,0,1,95
22,1,1,"folder/matchedM021SL.png",6,2.231730913,1,3,1,3,1,0.994791667,"Selected",0.280938274,0,28,-5,79,552,99,"R  ",1.92,1.7,21,1,3,0,0,0
22,1,2,"folder/matchedM049IN.png",3,4.20520012,1,4,2,4,1,0.994791667,"Selected",2.696587478,0,28,-5,79,552,99,"R  ",1.92,1.7,21,1,2,0,1,1
22,1,3,"folder/matchedM005.png  ",1,1.591972608,1,2,2,2,1,0.994791667,"Selected",-0.502165731,0,28,-5,79,552,99,"R  ",1.92,1.7,21,1,1,1,0,2
22,1,6,"folder/matchedM019.png  ",1,1.316157929,1,4,2,4,1,0.994791667,"Selected",-0.839780075,0,28,-5,79,552,99,"R  ",1.92,1.7,21,1,1,1,0,5
22,1,7,"folder/matchedM017SR.png",5,2.052929032,1,3,2,3,1,0.994791667,"Selected",0.062073637,0,28,-5,79,552,99,"R  ",1.92,1.7,21,1,3,0,0,6
22,1,8,"folder/matchedM008.png  ",1,1.740950231,1,3,2,3,1,0.994791667,"Selected",-0.319807843,0,28,-5,79,552,99,"R  ",1.92,1.7,21,1,1,1,0,7
22,1,9,"folder/matchedM019SL.png",5,3.443061262,1,3,2,3,1,0.994791667,"Selected",1.763682054,0,28,-5,79,552,99,"R  ",1.92,1.7,21,1,3,0,0,8
22,1,10,"folder/matchedM005SR.png",6,1.784955148,1,3,1,3,1,0.994791667,"Selected",-0.265943084,0,28,-5,79,552,99,"R  ",1.92,1.7,21,1,3,0,0,9
22,1,11,"folder/matchedM003.png  ",1,2.004354671,1,3,2,3,1,0.994791667,"Selected",0.002615594,0,28,-5,79,552,99,"R  ",1.92,1.7,21,1,1,1,0,10
22,1,12,"folder/matchedM020.png  ",1,2.816220906,1,3,2,3,1,0.994791667,"Selected",0.996390423,0,28,-5,79,552,99,"R  ",1.92,1.7,21,1,1,1,0,11
22,1,13,"folder/matchedM008IN.png",3,2.837007197,1,4,2,4,1,0.994791667,"Selected",1.021834138,0,28,-5,79,552,99,"R  ",1.92,1.7,21,1,2,0,1,12
