prim,Prime.result,target,congruent,operand,distance,subject,rt,OT,subjective.0.is.unaware,presentation_time,addition.place,counter.balance,exclude_from_analysis
9,9,12,no,A,-3,14,560,0.4375,1,2000,2,1,TRUE
11,11,12,no,A,-1,14,664,0.4375,1,2000,2,1,TRUE
10,10,14,no,A,-4,14,560,0.4375,1,2000,2,1,TRUE
9,9,10,no,A,-1,14,NA,0.4375,1,2000,2,1,TRUE
12,12,10,no,A,2,14,561,0.4375,1,2000,2,1,TRUE
14,14,13,no,A,1,14,561,0.4375,1,2000,2,1,TRUE
11,11,12,no,A,-1,14,699,0.4375,1,2000,2,1,TRUE
12,12,8,no,A,4,14,596,0.4375,1,2000,2,1,TRUE
12,12,9,no,A,3,14,560,0.4375,1,2000,2,1,TRUE
13,13,10,no,A,3,14,491,0.4375,1,2000,2,1,TRUE
9,9,10,no,A,-1,14,560,0.4375,1,2000,2,1,TRUE
11,11,12,no,A,-1,14,524,0.4375,1,2000,2,1,TRUE
12,12,13,no,A,-1,14,596,0.4375,1,2000,2,1,TRUE
13,13,12,no,A,1,14,628,0.4375,1,2000,2,1,TRUE
9,9,14,no,A,-5,14,524,0.4375,1,2000,2,1,TRUE
10,10,11,no,A,-1,14,735,0.4375,1,2000,2,1,TRUE
12,12,8,no,A,4,14,560,0.4375,1,2000,2,1,TRUE
11,11,13,no,A,-2,14,628,0.4375,1,2000,2,1,TRUE
10,10,12,no,A,-2,14,664,0.4375,1,2000,2,1,TRUE
9,9,13,no,A,-4,14,595,0.4375,1,2000,2,1,TRUE
11,11,13,no,A,-2,14,524,0.4375,1,2000,2,1,TRUE
12,12,13,no,A,-1,14,560,0.4375,1,2000,2,1,TRUE
11,11,9,no,A,2,14,596,0.4375,1,2000,2,1,TRUE
12,12,10,no,A,2,14,NA,0.4375,1,2000,2,1,TRUE
13,13,9,no,A,4,14,628,0.4375,1,2000,2,1,TRUE
10,10,11,no,A,-1,14,560,0.4375,1,2000,2,1,TRUE
11,11,9,no,A,2,14,491,0.4375,1,2000,2,1,TRUE
14,14,11,no,A,3,14,596,0.4375,1,2000,2,1,TRUE
12,12,12,yes,A,0,14,595,0.4375,1,2000,2,1,TRUE
10,10,10,yes,A,0,14,524,0.4375,1,2000,2,1,TRUE
9,9,9,yes,A,0,14,559,0.4375,1,2000,2,1,TRUE
9,9,9,yes,A,0,14,492,0.4375,1,2000,2,1,TRUE
10,10,10,yes,A,0,14,523,0.4375,1,2000,2,1,TRUE
10,10,10,yes,A,0,14,525,0.4375,1,2000,2,1,TRUE
11,11,11,yes,A,0,14,559,0.4375,1,2000,2,1,TRUE
12,12,12,yes,A,0,14,699,0.4375,1,2000,2,1,TRUE
14,14,14,yes,A,0,14,596,0.4375,1,2000,2,1,TRUE
11,11,11,yes,A,0,14,420,0.4375,1,2000,2,1,TRUE
8,8,8,yes,A,0,14,596,0.4375,1,2000,2,1,TRUE
9,9,9,yes,A,0,14,597,0.4375,1,2000,2,1,TRUE
11,11,11,yes,A,0,14,524,0.4375,1,2000,2,1,TRUE
11,11,11,yes,A,0,14,596,0.4375,1,2000,2,1,TRUE
10,10,10,yes,A,0,14,559,0.4375,1,2000,2,1,TRUE
11,11,11,yes,A,0,14,700,0.4375,1,2000,2,1,TRUE
9,9,9,yes,A,0,14,561,0.4375,1,2000,2,1,TRUE
12,12,12,yes,A,0,14,700,0.4375,1,2000,2,1,TRUE
13,13,13,yes,A,0,14,628,0.4375,1,2000,2,1,TRUE
10,10,10,yes,A,0,14,628,0.4375,1,2000,2,1,TRUE
11,11,11,yes,A,0,14,700,0.4375,1,2000,2,1,TRUE
12,12,12,yes,A,0,14,597,0.4375,1,2000,2,1,TRUE
8,8,8,yes,A,0,14,664,0.4375,1,2000,2,1,TRUE
9,9,9,yes,A,0,14,597,0.4375,1,2000,2,1,TRUE
10,10,10,yes,A,0,14,524,0.4375,1,2000,2,1,TRUE
12,12,12,yes,A,0,14,664,0.4375,1,2000,2,1,TRUE
12,12,12,yes,A,0,14,736,0.4375,1,2000,2,1,TRUE
9,9,9,yes,A,0,14,560,0.4375,1,2000,2,1,TRUE
11,11,11,yes,A,0,14,597,0.4375,1,2000,2,1,TRUE
12,12,12,yes,A,0,14,560,0.4375,1,2000,2,1,TRUE
13,13,13,yes,A,0,14,596,0.4375,1,2000,2,1,TRUE
13,13,13,yes,A,0,14,664,0.4375,1,2000,2,1,TRUE
12,12,12,yes,A,0,14,628,0.4375,1,2000,2,1,TRUE
11,11,11,yes,A,0,14,700,0.4375,1,2000,2,1,TRUE
12,12,12,yes,A,0,14,664,0.4375,1,2000,2,1,TRUE
14,14,14,yes,A,0,14,665,0.4375,1,2000,2,1,TRUE
13,13,13,yes,A,0,14,804,0.4375,1,2000,2,1,TRUE
12,12,12,yes,A,0,14,628,0.4375,1,2000,2,1,TRUE
13,13,13,yes,A,0,14,596,0.4375,1,2000,2,1,TRUE
13,13,13,yes,A,0,14,943,0.4375,1,2000,2,1,TRUE
0,0,4,no,S,-4,14,492,0.4375,1,2000,2,1,TRUE
0,0,2,no,S,-2,14,736,0.4375,1,2000,2,1,TRUE
0,0,3,no,S,-3,14,628,0.4375,1,2000,2,1,TRUE
0,0,1,no,S,-1,14,664,0.4375,1,2000,2,1,TRUE
3,3,0,no,S,3,14,560,0.4375,1,2000,2,1,TRUE
2,2,0,no,S,2,14,492,0.4375,1,2000,2,1,TRUE
1,1,4,no,S,-3,14,700,0.4375,1,2000,2,1,TRUE
0,0,1,no,S,-1,14,597,0.4375,1,2000,2,1,TRUE
0,0,3,no,S,-3,14,628,0.4375,1,2000,2,1,TRUE
4,4,0,no,S,4,14,628,0.4375,1,2000,2,1,TRUE
2,2,0,no,S,2,14,595,0.4375,1,2000,2,1,TRUE
0,0,3,no,S,-3,14,596,0.4375,1,2000,2,1,TRUE
1,1,0,no,S,1,14,456,0.4375,1,2000,2,1,TRUE
0,0,1,no,S,-1,14,628,0.4375,1,2000,2,1,TRUE
0,0,1,no,S,-1,14,595,0.4375,1,2000,2,1,TRUE
5,5,0,no,S,5,14,596,0.4375,1,2000,2,1,TRUE
4,4,0,no,S,4,14,NA,0.4375,1,2000,2,1,TRUE
2,2,0,no,S,2,14,524,0.4375,1,2000,2,1,TRUE
0,0,5,no,S,-5,14,700,0.4375,1,2000,2,1,TRUE
1,1,6,no,S,-5,14,456,0.4375,1,2000,2,1,TRUE
0,0,2,no,S,-2,14,664,0.4375,1,2000,2,1,TRUE
3,3,0,no,S,3,14,595,0.4375,1,2000,2,1,TRUE
1,1,0,no,S,1,14,628,0.4375,1,2000,2,1,TRUE
0,0,5,no,S,-5,14,736,0.4375,1,2000,2,1,TRUE
6,6,3,no,S,3,14,524,0.4375,1,2000,2,1,TRUE
0,0,2,no,S,-2,14,524,0.4375,1,2000,2,1,TRUE
4,4,0,no,S,4,14,492,0.4375,1,2000,2,1,TRUE
3,3,0,no,S,3,14,455,0.4375,1,2000,2,1,TRUE
1,1,0,no,S,1,14,492,0.4375,1,2000,2,1,TRUE
5,5,0,no,S,5,14,523,0.4375,1,2000,2,1,TRUE
2,2,1,no,S,1,14,663,0.4375,1,2000,2,1,TRUE
3,3,2,no,S,1,14,523,0.4375,1,2000,2,1,TRUE
1,1,0,no,S,1,14,596,0.4375,1,2000,2,1,TRUE
0,0,2,no,S,-2,14,561,0.4375,1,2000,2,1,TRUE
2,2,0,no,S,2,14,560,0.4375,1,2000,2,1,TRUE
0,0,1,no,S,-1,14,559,0.4375,1,2000,2,1,TRUE
0,0,4,no,S,-4,14,525,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,663,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,NA,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,596,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,805,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,523,0.4375,1,2000,2,1,TRUE
3,3,3,yes,S,0,14,524,0.4375,1,2000,2,1,TRUE
1,1,1,yes,S,0,14,628,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,561,0.4375,1,2000,2,1,TRUE
2,2,2,yes,S,0,14,596,0.4375,1,2000,2,1,TRUE
4,4,4,yes,S,0,14,595,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,493,0.4375,1,2000,2,1,TRUE
2,2,2,yes,S,0,14,NA,0.4375,1,2000,2,1,TRUE
1,1,1,yes,S,0,14,628,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,493,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,664,0.4375,1,2000,2,1,TRUE
3,3,3,yes,S,0,14,595,0.4375,1,2000,2,1,TRUE
5,5,5,yes,S,0,14,629,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,700,0.4375,1,2000,2,1,TRUE
4,4,4,yes,S,0,14,664,0.4375,1,2000,2,1,TRUE
1,1,1,yes,S,0,14,664,0.4375,1,2000,2,1,TRUE
2,2,2,yes,S,0,14,700,0.4375,1,2000,2,1,TRUE
1,1,1,yes,S,0,14,767,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,560,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,491,0.4375,1,2000,2,1,TRUE
5,5,5,yes,S,0,14,735,0.4375,1,2000,2,1,TRUE
3,3,3,yes,S,0,14,664,0.4375,1,2000,2,1,TRUE
2,2,2,yes,S,0,14,560,0.4375,1,2000,2,1,TRUE
6,6,6,yes,S,0,14,597,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,596,0.4375,1,2000,2,1,TRUE
4,4,4,yes,S,0,14,628,0.4375,1,2000,2,1,TRUE
2,2,2,yes,S,0,14,595,0.4375,1,2000,2,1,TRUE
1,1,1,yes,S,0,14,664,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,596,0.4375,1,2000,2,1,TRUE
3,3,3,yes,S,0,14,628,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,456,0.4375,1,2000,2,1,TRUE
1,1,1,yes,S,0,14,628,0.4375,1,2000,2,1,TRUE
0,0,0,yes,S,0,14,560,0.4375,1,2000,2,1,TRUE
8,8,9,no,A,-1,15,629,0.952380952,1,2000,1,1,TRUE
9,9,11,no,A,-2,15,768,0.952380952,1,2000,1,1,TRUE
8,8,12,no,A,-4,15,664,0.952380952,1,2000,1,1,TRUE
10,10,12,no,A,-2,15,737,0.952380952,1,2000,1,1,TRUE
12,12,11,no,A,1,15,768,0.952380952,1,2000,1,1,TRUE
13,13,12,no,A,1,15,597,0.952380952,1,2000,1,1,TRUE
12,12,11,no,A,1,15,872,0.952380952,1,2000,1,1,TRUE
11,11,10,no,A,1,15,NA,0.952380952,1,2000,1,1,TRUE
12,12,11,no,A,1,15,664,0.952380952,1,2000,1,1,TRUE
13,13,9,no,A,4,15,700,0.952380952,1,2000,1,1,TRUE
10,10,12,no,A,-2,15,737,0.952380952,1,2000,1,1,TRUE
13,13,11,no,A,2,15,561,0.952380952,1,2000,1,1,TRUE
9,9,12,no,A,-3,15,664,0.952380952,1,2000,1,1,TRUE
11,11,12,no,A,-1,15,872,0.952380952,1,2000,1,1,TRUE
10,10,14,no,A,-4,15,700,0.952380952,1,2000,1,1,TRUE
9,9,10,no,A,-1,15,768,0.952380952,1,2000,1,1,TRUE
12,12,10,no,A,2,15,628,0.952380952,1,2000,1,1,TRUE
14,14,13,no,A,1,15,664,0.952380952,1,2000,1,1,TRUE
11,11,12,no,A,-1,15,840,0.952380952,1,2000,1,1,TRUE
12,12,8,no,A,4,15,872,0.952380952,1,2000,1,1,TRUE
12,12,9,no,A,3,15,768,0.952380952,1,2000,1,1,TRUE
13,13,10,no,A,3,15,736,0.952380952,1,2000,1,1,TRUE
9,9,10,no,A,-1,15,700,0.952380952,1,2000,1,1,TRUE
11,11,12,no,A,-1,15,735,0.952380952,1,2000,1,1,TRUE
12,12,13,no,A,-1,15,561,0.952380952,1,2000,1,1,TRUE
13,13,12,no,A,1,15,700,0.952380952,1,2000,1,1,TRUE
9,9,14,no,A,-5,15,944,0.952380952,1,2000,1,1,TRUE
10,10,11,no,A,-1,15,840,0.952380952,1,2000,1,1,TRUE
12,12,8,no,A,4,15,664,0.952380952,1,2000,1,1,TRUE
11,11,13,no,A,-2,15,700,0.952380952,1,2000,1,1,TRUE
10,10,12,no,A,-2,15,699,0.952380952,1,2000,1,1,TRUE
9,9,13,no,A,-4,15,664,0.952380952,1,2000,1,1,TRUE
11,11,13,no,A,-2,15,1116,0.952380952,1,2000,1,1,TRUE
12,12,13,no,A,-1,15,596,0.952380952,1,2000,1,1,TRUE
11,11,9,no,A,2,15,700,0.952380952,1,2000,1,1,TRUE
12,12,10,no,A,2,15,595,0.952380952,1,2000,1,1,TRUE
13,13,9,no,A,4,15,627,0.952380952,1,2000,1,1,TRUE
10,10,11,no,A,-1,15,840,0.952380952,1,2000,1,1,TRUE
11,11,9,no,A,2,15,840,0.952380952,1,2000,1,1,TRUE
14,14,11,no,A,3,15,736,0.952380952,1,2000,1,1,TRUE
12,12,12,yes,A,0,15,804,0.952380952,1,2000,1,1,TRUE
10,10,10,yes,A,0,15,597,0.952380952,1,2000,1,1,TRUE
9,9,9,yes,A,0,15,664,0.952380952,1,2000,1,1,TRUE
9,9,9,yes,A,0,15,596,0.952380952,1,2000,1,1,TRUE
10,10,10,yes,A,0,15,629,0.952380952,1,2000,1,1,TRUE
10,10,10,yes,A,0,15,664,0.952380952,1,2000,1,1,TRUE
11,11,11,yes,A,0,15,769,0.952380952,1,2000,1,1,TRUE
12,12,12,yes,A,0,15,840,0.952380952,1,2000,1,1,TRUE
14,14,14,yes,A,0,15,1012,0.952380952,1,2000,1,1,TRUE
11,11,11,yes,A,0,15,872,0.952380952,1,2000,1,1,TRUE
8,8,8,yes,A,0,15,872,0.952380952,1,2000,1,1,TRUE
9,9,9,yes,A,0,15,NA,0.952380952,1,2000,1,1,TRUE
11,11,11,yes,A,0,15,664,0.952380952,1,2000,1,1,TRUE
11,11,11,yes,A,0,15,804,0.952380952,1,2000,1,1,TRUE
10,10,10,yes,A,0,15,701,0.952380952,1,2000,1,1,TRUE
11,11,11,yes,A,0,15,804,0.952380952,1,2000,1,1,TRUE
9,9,9,yes,A,0,15,628,0.952380952,1,2000,1,1,TRUE
12,12,12,yes,A,0,15,975,0.952380952,1,2000,1,1,TRUE
13,13,13,yes,A,0,15,561,0.952380952,1,2000,1,1,TRUE
10,10,10,yes,A,0,15,597,0.952380952,1,2000,1,1,TRUE
11,11,11,yes,A,0,15,735,0.952380952,1,2000,1,1,TRUE
12,12,12,yes,A,0,15,736,0.952380952,1,2000,1,1,TRUE
8,8,8,yes,A,0,15,840,0.952380952,1,2000,1,1,TRUE
9,9,9,yes,A,0,15,872,0.952380952,1,2000,1,1,TRUE
10,10,10,yes,A,0,15,768,0.952380952,1,2000,1,1,TRUE
12,12,12,yes,A,0,15,701,0.952380952,1,2000,1,1,TRUE
12,12,12,yes,A,0,15,737,0.952380952,1,2000,1,1,TRUE
9,9,9,yes,A,0,15,628,0.952380952,1,2000,1,1,TRUE
11,11,11,yes,A,0,15,840,0.952380952,1,2000,1,1,TRUE
12,12,12,yes,A,0,15,977,0.952380952,1,2000,1,1,TRUE
13,13,13,yes,A,0,15,664,0.952380952,1,2000,1,1,TRUE
13,13,13,yes,A,0,15,804,0.952380952,1,2000,1,1,TRUE
12,12,12,yes,A,0,15,768,0.952380952,1,2000,1,1,TRUE
11,11,11,yes,A,0,15,664,0.952380952,1,2000,1,1,TRUE
12,12,12,yes,A,0,15,700,0.952380952,1,2000,1,1,TRUE
14,14,14,yes,A,0,15,559,0.952380952,1,2000,1,1,TRUE
13,13,13,yes,A,0,15,736,0.952380952,1,2000,1,1,TRUE
12,12,12,yes,A,0,15,840,0.952380952,1,2000,1,1,TRUE
13,13,13,yes,A,0,15,664,0.952380952,1,2000,1,1,TRUE
13,13,13,yes,A,0,15,1360,0.952380952,1,2000,1,1,TRUE
0,0,4,no,S,-4,15,628,0.952380952,1,2000,1,1,TRUE
0,0,2,no,S,-2,15,768,0.952380952,1,2000,1,1,TRUE
0,0,3,no,S,-3,15,560,0.952380952,1,2000,1,1,TRUE
0,0,1,no,S,-1,15,596,0.952380952,1,2000,1,1,TRUE
3,3,0,no,S,3,15,596,0.952380952,1,2000,1,1,TRUE
2,2,0,no,S,2,15,700,0.952380952,1,2000,1,1,TRUE
1,1,4,no,S,-3,15,560,0.952380952,1,2000,1,1,TRUE
0,0,1,no,S,-1,15,524,0.952380952,1,2000,1,1,TRUE
0,0,3,no,S,-3,15,701,0.952380952,1,2000,1,1,TRUE
4,4,0,no,S,4,15,664,0.952380952,1,2000,1,1,TRUE
2,2,0,no,S,2,15,559,0.952380952,1,2000,1,1,TRUE
0,0,3,no,S,-3,15,664,0.952380952,1,2000,1,1,TRUE
1,1,0,no,S,1,15,629,0.952380952,1,2000,1,1,TRUE
0,0,1,no,S,-1,15,664,0.952380952,1,2000,1,1,TRUE
0,0,1,no,S,-1,15,560,0.952380952,1,2000,1,1,TRUE
5,5,0,no,S,5,15,596,0.952380952,1,2000,1,1,TRUE
4,4,0,no,S,4,15,524,0.952380952,1,2000,1,1,TRUE
2,2,0,no,S,2,15,597,0.952380952,1,2000,1,1,TRUE
0,0,5,no,S,-5,15,492,0.952380952,1,2000,1,1,TRUE
1,1,6,no,S,-5,15,700,0.952380952,1,2000,1,1,TRUE
0,0,2,no,S,-2,15,627,0.952380952,1,2000,1,1,TRUE
3,3,0,no,S,3,15,NA,0.952380952,1,2000,1,1,TRUE
1,1,0,no,S,1,15,523,0.952380952,1,2000,1,1,TRUE
0,0,5,no,S,-5,15,596,0.952380952,1,2000,1,1,TRUE
6,6,3,no,S,3,15,559,0.952380952,1,2000,1,1,TRUE
0,0,2,no,S,-2,15,736,0.952380952,1,2000,1,1,TRUE
4,4,0,no,S,4,15,524,0.952380952,1,2000,1,1,TRUE
3,3,0,no,S,3,15,1152,0.952380952,1,2000,1,1,TRUE
1,1,0,no,S,1,15,524,0.952380952,1,2000,1,1,TRUE
5,5,0,no,S,5,15,492,0.952380952,1,2000,1,1,TRUE
2,2,1,no,S,1,15,597,0.952380952,1,2000,1,1,TRUE
3,3,2,no,S,1,15,492,0.952380952,1,2000,1,1,TRUE
1,1,0,no,S,1,15,560,0.952380952,1,2000,1,1,TRUE
0,0,2,no,S,-2,15,736,0.952380952,1,2000,1,1,TRUE
2,2,0,no,S,2,15,839,0.952380952,1,2000,1,1,TRUE
0,0,1,no,S,-1,15,628,0.952380952,1,2000,1,1,TRUE
0,0,4,no,S,-4,15,628,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,493,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,561,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,628,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,561,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,456,0.952380952,1,2000,1,1,TRUE
3,3,3,yes,S,0,15,596,0.952380952,1,2000,1,1,TRUE
1,1,1,yes,S,0,15,560,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,597,0.952380952,1,2000,1,1,TRUE
2,2,2,yes,S,0,15,628,0.952380952,1,2000,1,1,TRUE
4,4,4,yes,S,0,15,560,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,700,0.952380952,1,2000,1,1,TRUE
2,2,2,yes,S,0,15,101,0.952380952,1,2000,1,1,TRUE
1,1,1,yes,S,0,15,627,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,456,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,596,0.952380952,1,2000,1,1,TRUE
3,3,3,yes,S,0,15,176,0.952380952,1,2000,1,1,TRUE
5,5,5,yes,S,0,15,628,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,663,0.952380952,1,2000,1,1,TRUE
4,4,4,yes,S,0,15,596,0.952380952,1,2000,1,1,TRUE
1,1,1,yes,S,0,15,524,0.952380952,1,2000,1,1,TRUE
2,2,2,yes,S,0,15,524,0.952380952,1,2000,1,1,TRUE
1,1,1,yes,S,0,15,664,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,560,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,523,0.952380952,1,2000,1,1,TRUE
5,5,5,yes,S,0,15,456,0.952380952,1,2000,1,1,TRUE
3,3,3,yes,S,0,15,560,0.952380952,1,2000,1,1,TRUE
2,2,2,yes,S,0,15,803,0.952380952,1,2000,1,1,TRUE
6,6,6,yes,S,0,15,559,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,596,0.952380952,1,2000,1,1,TRUE
4,4,4,yes,S,0,15,525,0.952380952,1,2000,1,1,TRUE
2,2,2,yes,S,0,15,735,0.952380952,1,2000,1,1,TRUE
1,1,1,yes,S,0,15,456,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,596,0.952380952,1,2000,1,1,TRUE
3,3,3,yes,S,0,15,736,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,701,0.952380952,1,2000,1,1,TRUE
1,1,1,yes,S,0,15,559,0.952380952,1,2000,1,1,TRUE
0,0,0,yes,S,0,15,595,0.952380952,1,2000,1,1,TRUE
8,8,9,no,A,-1,16,629,0.359375,0,2000,2,1,FALSE
9,9,11,no,A,-2,16,768,0.359375,0,2000,2,1,FALSE
8,8,12,no,A,-4,16,596,0.359375,0,2000,2,1,FALSE
10,10,12,no,A,-2,16,804,0.359375,0,2000,2,1,FALSE
12,12,11,no,A,1,16,768,0.359375,0,2000,2,1,FALSE
13,13,12,no,A,1,16,769,0.359375,0,2000,2,1,FALSE
12,12,11,no,A,1,16,736,0.359375,0,2000,2,1,FALSE
11,11,10,no,A,1,16,841,0.359375,0,2000,2,1,FALSE
12,12,11,no,A,1,16,944,0.359375,0,2000,2,1,FALSE
13,13,9,no,A,4,16,664,0.359375,0,2000,2,1,FALSE
10,10,12,no,A,-2,16,804,0.359375,0,2000,2,1,FALSE
13,13,11,no,A,2,16,768,0.359375,0,2000,2,1,FALSE
9,9,12,no,A,-3,16,768,0.359375,0,2000,2,1,FALSE
11,11,12,no,A,-1,16,664,0.359375,0,2000,2,1,FALSE
10,10,14,no,A,-4,16,664,0.359375,0,2000,2,1,FALSE
9,9,10,no,A,-1,16,664,0.359375,0,2000,2,1,FALSE
12,12,10,no,A,2,16,872,0.359375,0,2000,2,1,FALSE
14,14,13,no,A,1,16,804,0.359375,0,2000,2,1,FALSE
11,11,12,no,A,-1,16,700,0.359375,0,2000,2,1,FALSE
12,12,8,no,A,4,16,769,0.359375,0,2000,2,1,FALSE
12,12,9,no,A,3,16,664,0.359375,0,2000,2,1,FALSE
13,13,10,no,A,3,16,803,0.359375,0,2000,2,1,FALSE
9,9,10,no,A,-1,16,736,0.359375,0,2000,2,1,FALSE
11,11,12,no,A,-1,16,804,0.359375,0,2000,2,1,FALSE
12,12,13,no,A,-1,16,769,0.359375,0,2000,2,1,FALSE
13,13,12,no,A,1,16,737,0.359375,0,2000,2,1,FALSE
9,9,14,no,A,-5,16,664,0.359375,0,2000,2,1,FALSE
10,10,11,no,A,-1,16,803,0.359375,0,2000,2,1,FALSE
12,12,8,no,A,4,16,736,0.359375,0,2000,2,1,FALSE
11,11,13,no,A,-2,16,908,0.359375,0,2000,2,1,FALSE
10,10,12,no,A,-2,16,872,0.359375,0,2000,2,1,FALSE
9,9,13,no,A,-4,16,596,0.359375,0,2000,2,1,FALSE
11,11,13,no,A,-2,16,628,0.359375,0,2000,2,1,FALSE
12,12,13,no,A,-1,16,NA,0.359375,0,2000,2,1,FALSE
11,11,9,no,A,2,16,909,0.359375,0,2000,2,1,FALSE
12,12,10,no,A,2,16,664,0.359375,0,2000,2,1,FALSE
13,13,9,no,A,4,16,596,0.359375,0,2000,2,1,FALSE
10,10,11,no,A,-1,16,NA,0.359375,0,2000,2,1,FALSE
11,11,9,no,A,2,16,664,0.359375,0,2000,2,1,FALSE
14,14,11,no,A,3,16,804,0.359375,0,2000,2,1,FALSE
12,12,12,yes,A,0,16,803,0.359375,0,2000,2,1,FALSE
10,10,10,yes,A,0,16,700,0.359375,0,2000,2,1,FALSE
9,9,9,yes,A,0,16,664,0.359375,0,2000,2,1,FALSE
9,9,9,yes,A,0,16,700,0.359375,0,2000,2,1,FALSE
10,10,10,yes,A,0,16,700,0.359375,0,2000,2,1,FALSE
10,10,10,yes,A,0,16,872,0.359375,0,2000,2,1,FALSE
11,11,11,yes,A,0,16,805,0.359375,0,2000,2,1,FALSE
12,12,12,yes,A,0,16,700,0.359375,0,2000,2,1,FALSE
14,14,14,yes,A,0,16,597,0.359375,0,2000,2,1,FALSE
11,11,11,yes,A,0,16,768,0.359375,0,2000,2,1,FALSE
8,8,8,yes,A,0,16,700,0.359375,0,2000,2,1,FALSE
9,9,9,yes,A,0,16,737,0.359375,0,2000,2,1,FALSE
11,11,11,yes,A,0,16,804,0.359375,0,2000,2,1,FALSE
11,11,11,yes,A,0,16,768,0.359375,0,2000,2,1,FALSE
10,10,10,yes,A,0,16,596,0.359375,0,2000,2,1,FALSE
11,11,11,yes,A,0,16,736,0.359375,0,2000,2,1,FALSE
9,9,9,yes,A,0,16,663,0.359375,0,2000,2,1,FALSE
12,12,12,yes,A,0,16,768,0.359375,0,2000,2,1,FALSE
13,13,13,yes,A,0,16,629,0.359375,0,2000,2,1,FALSE
10,10,10,yes,A,0,16,664,0.359375,0,2000,2,1,FALSE
11,11,11,yes,A,0,16,596,0.359375,0,2000,2,1,FALSE
12,12,12,yes,A,0,16,735,0.359375,0,2000,2,1,FALSE
8,8,8,yes,A,0,16,628,0.359375,0,2000,2,1,FALSE
9,9,9,yes,A,0,16,872,0.359375,0,2000,2,1,FALSE
10,10,10,yes,A,0,16,596,0.359375,0,2000,2,1,FALSE
12,12,12,yes,A,0,16,840,0.359375,0,2000,2,1,FALSE
12,12,12,yes,A,0,16,908,0.359375,0,2000,2,1,FALSE
9,9,9,yes,A,0,16,736,0.359375,0,2000,2,1,FALSE
11,11,11,yes,A,0,16,805,0.359375,0,2000,2,1,FALSE
12,12,12,yes,A,0,16,628,0.359375,0,2000,2,1,FALSE
13,13,13,yes,A,0,16,627,0.359375,0,2000,2,1,FALSE
13,13,13,yes,A,0,16,665,0.359375,0,2000,2,1,FALSE
12,12,12,yes,A,0,16,871,0.359375,0,2000,2,1,FALSE
11,11,11,yes,A,0,16,945,0.359375,0,2000,2,1,FALSE
12,12,12,yes,A,0,16,700,0.359375,0,2000,2,1,FALSE
14,14,14,yes,A,0,16,664,0.359375,0,2000,2,1,FALSE
13,13,13,yes,A,0,16,736,0.359375,0,2000,2,1,FALSE
12,12,12,yes,A,0,16,736,0.359375,0,2000,2,1,FALSE
13,13,13,yes,A,0,16,699,0.359375,0,2000,2,1,FALSE
13,13,13,yes,A,0,16,841,0.359375,0,2000,2,1,FALSE
0,0,4,no,S,-4,16,767,0.359375,0,2000,2,1,FALSE
0,0,2,no,S,-2,16,701,0.359375,0,2000,2,1,FALSE
0,0,3,no,S,-3,16,735,0.359375,0,2000,2,1,FALSE
0,0,1,no,S,-1,16,804,0.359375,0,2000,2,1,FALSE
3,3,0,no,S,3,16,663,0.359375,0,2000,2,1,FALSE
2,2,0,no,S,2,16,804,0.359375,0,2000,2,1,FALSE
1,1,4,no,S,-3,16,736,0.359375,0,2000,2,1,FALSE
0,0,1,no,S,-1,16,944,0.359375,0,2000,2,1,FALSE
